"dia_ano","dias","otimista","casos_estimados","pessimista","x"
152,2020-05-31,223,236,249,224
153,2020-06-01,229,243,257,232
154,2020-06-02,235,249,263,245
155,2020-06-03,241,255,269,258
156,2020-06-04,246,261,276,265
157,2020-06-05,252,267,282,276
158,2020-06-06,257,272,287,283
159,2020-06-07,263,278,293,286
160,2020-06-08,267,283,299,NA
161,2020-06-09,272,288,304,NA
162,2020-06-10,277,293,309,NA
163,2020-06-11,281,298,315,NA
164,2020-06-12,285,302,319,NA
165,2020-06-13,289,306,323,NA
166,2020-06-14,294,311,328,NA
