"dia_ano","dias","otimista","casos_estimados","pessimista","x"
144,2020-05-23,186,205,224,217
145,2020-05-24,196,215,234,226
146,2020-05-25,205,225,245,230
147,2020-05-26,214,235,256,234
148,2020-05-27,224,246,268,240
149,2020-05-28,235,258,281,255
150,2020-05-29,246,270,294,257
151,2020-05-30,257,283,309,263
152,2020-05-31,269,296,323,NA
153,2020-06-01,282,310,338,NA
154,2020-06-02,296,325,354,NA
155,2020-06-03,309,340,371,NA
156,2020-06-04,324,356,388,NA
157,2020-06-05,338,372,406,NA
158,2020-06-06,355,390,425,NA
