"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
164,2020-06-12,16816,18695,20574,20031
165,2020-06-13,17757,19741,21725,20887
166,2020-06-14,18752,20847,22942,22199
167,2020-06-15,19802,22014,24226,22962
168,2020-06-16,20911,23247,25583,23632
169,2020-06-17,22082,24549,27016,24867
170,2020-06-18,23319,25924,28529,25633
171,2020-06-19,24625,27376,30127,26906
172,2020-06-20,26004,28909,31814,27698
173,2020-06-21,27460,30528,33596,28657
174,2020-06-22,28997,32237,35477,29395
175,2020-06-23,30621,34042,37463,NA
176,2020-06-24,32336,35949,39562,NA
177,2020-06-25,34147,37962,41777,NA
178,2020-06-26,36059,40088,44117,NA
179,2020-06-27,38079,42333,46587,NA
180,2020-06-28,40210,44703,49196,NA
181,2020-06-29,42463,47207,51951,NA
182,2020-06-30,44841,49851,54861,NA
183,2020-07-01,47352,52642,57932,NA
184,2020-07-02,50003,55590,61177,NA
