"dia_ano","dias","otimista","casos_estimados","pessimista","x"
146,2020-05-25,292,320,348,337
147,2020-05-26,312,341,370,354
148,2020-05-27,331,362,393,368
149,2020-05-28,353,386,419,385
150,2020-05-29,375,410,445,406
151,2020-05-30,399,437,475,424
152,2020-05-31,425,465,505,443
153,2020-06-01,452,495,538,461
154,2020-06-02,481,527,573,NA
155,2020-06-03,512,560,608,NA
156,2020-06-04,545,596,647,NA
157,2020-06-05,580,635,690,NA
158,2020-06-06,618,676,734,NA
159,2020-06-07,657,719,781,NA
160,2020-06-08,699,765,831,NA
