"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
175,2020-06-23,3,4,5,190
176,2020-06-24,4,5,6,220
177,2020-06-25,4,5,6,245
178,2020-06-26,4,5,6,254
179,2020-06-27,4,5,6,254
180,2020-06-28,4,5,6,267
181,2020-06-29,5,6,7,285
182,2020-06-30,5,6,7,293
183,2020-07-01,5,6,7,311
184,2020-07-02,5,6,7,323
185,2020-07-03,5,7,9,337
186,2020-07-04,5,7,9,NA
187,2020-07-05,5,7,9,NA
188,2020-07-06,6,8,10,NA
189,2020-07-07,6,8,10,NA
190,2020-07-08,6,8,10,NA
191,2020-07-09,7,9,11,NA
192,2020-07-10,7,9,11,NA
193,2020-07-11,7,9,11,NA
194,2020-07-12,8,10,12,NA
195,2020-07-13,8,10,12,NA
