"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
165,2020-06-13,4,5,6,178
166,2020-06-14,4,5,6,182
167,2020-06-15,5,6,7,197
168,2020-06-16,5,6,7,204
169,2020-06-17,5,6,7,217
170,2020-06-18,5,7,9,244
171,2020-06-19,5,7,9,265
172,2020-06-20,6,8,10,275
173,2020-06-21,7,9,11,283
174,2020-06-22,7,9,11,291
175,2020-06-23,8,10,12,306
176,2020-06-24,8,11,14,NA
177,2020-06-25,8,11,14,NA
178,2020-06-26,9,12,15,NA
179,2020-06-27,10,13,16,NA
180,2020-06-28,11,14,17,NA
181,2020-06-29,11,15,19,NA
182,2020-06-30,12,16,20,NA
183,2020-07-01,13,17,21,NA
184,2020-07-02,14,18,22,NA
185,2020-07-03,14,19,24,NA
