"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-04-01,239,239,239,274,204,229
2020-04-02,290,290,290,333,247,260
2020-04-03,352,352,352,404,300,311
2020-04-04,427,427,427,490,364,417
2020-04-05,518,518,518,595,441,532
2020-04-06,628,629,628,721,535,636
2020-04-07,763,763,763,876,650,804
2020-04-08,925,925,925,1062,788,899
2020-04-09,1123,1121,1122,1288,956,NA
2020-04-10,1363,1359,1361,1563,1159,NA
2020-04-11,1654,1646,1650,1895,1405,NA
2020-04-12,2008,1992,2000,2296,1704,NA
2020-04-13,2436,2409,2422,2781,2063,NA
2020-04-14,2957,2912,2934,3369,2499,NA
2020-04-15,3588,3515,3552,4078,3026,NA
