location;data;variavel;diasDuplicar;dataPrimeirosCasos;primeirosCasos;dataUltimosCasos;ultimosCasos;estimado
AC;2020-09-20;total_deaths;87;2020-06-28;353;2020-09-20;649;1.84
AL;2020-09-20;total_deaths;82;2020-07-03;1113;2020-09-20;2019;1.81
AM;2020-09-20;total_deaths;110;2020-06-05;2199;2020-09-20;3959;1.8
AP;2020-09-20;total_deaths;92;2020-06-23;380;2020-09-20;691;1.82
BA;2020-09-20;total_deaths;54;2020-07-31;3463;2020-09-20;6265;1.81
CE;2020-09-20;total_deaths;101;2020-06-14;4861;2020-09-20;8813;1.81
DF;2020-09-20;total_deaths;47;2020-08-07;1682;2020-09-20;3062;1.82
ES;2020-09-20;total_deaths;78;2020-07-07;1880;2020-09-20;3422;1.82
GO;2020-09-20;total_deaths;39;2020-08-15;2286;2020-09-20;4152;1.82
MA;2020-09-20;total_deaths;86;2020-06-29;2012;2020-09-20;3653;1.82
MG;2020-09-20;total_deaths;43;2020-08-11;3613;2020-09-20;6714;1.86
MS;2020-09-20;total_deaths;37;2020-08-17;640;2020-09-20;1172;1.83
MT;2020-09-20;total_deaths;55;2020-07-30;1763;2020-09-20;3231;1.83
PA;2020-09-20;total_deaths;110;2020-06-05;3538;2020-09-20;6460;1.83
PB;2020-09-20;total_deaths;66;2020-07-19;1486;2020-09-20;2707;1.82
PE;2020-09-20;total_deaths;91;2020-06-24;4425;2020-09-20;8016;1.81
PI;2020-09-20;total_deaths;65;2020-07-20;1118;2020-09-20;2037;1.82
PR;2020-09-20;total_deaths;46;2020-08-08;2270;2020-09-20;4110;1.81
RJ;2020-09-20;total_deaths;87;2020-06-28;9819;2020-09-20;17677;1.8
RN;2020-09-20;total_deaths;78;2020-07-07;1291;2020-09-20;2351;1.82
RO;2020-09-20;total_deaths;65;2020-07-20;710;2020-09-20;1300;1.83
RR;2020-09-20;total_deaths;84;2020-07-01;314;2020-09-20;613;1.95
RS;2020-09-20;total_deaths;44;2020-08-10;2417;2020-09-20;4384;1.81
SC;2020-09-20;total_deaths;45;2020-08-09;1445;2020-09-20;2639;1.83
SE;2020-09-20;total_deaths;68;2020-07-17;1088;2020-09-20;1981;1.82
SP;2020-09-20;total_deaths;70;2020-07-15;18640;2020-09-20;33952;1.82
TO;2020-09-20;total_deaths;43;2020-08-11;474;2020-09-20;866;1.83
