"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
177,2020-06-25,33434,35489,37544,32769
178,2020-06-26,35153,37314,39475,38891
179,2020-06-27,36958,39230,41502,40966
180,2020-06-28,38856,41244,43632,42741
181,2020-06-29,40847,43358,45869,43864
182,2020-06-30,42939,45578,48217,45001
183,2020-07-01,45136,47910,50684,47584
184,2020-07-02,47441,50357,53273,50707
185,2020-07-03,49862,52927,55992,53351
186,2020-07-04,52403,55624,58845,55958
187,2020-07-05,55069,58454,61839,58283
188,2020-07-06,57868,61425,64982,NA
189,2020-07-07,60804,64541,68278,NA
190,2020-07-08,63884,67811,71738,NA
191,2020-07-09,67115,71240,75365,NA
192,2020-07-10,70502,74836,79170,NA
193,2020-07-11,74055,78607,83159,NA
194,2020-07-12,77779,82560,87341,NA
195,2020-07-13,81682,86703,91724,NA
196,2020-07-14,85773,91045,96317,NA
197,2020-07-15,90059,95595,101131,NA
