"dia_ano","dias","otimista","casos_estimados","pessimista","x"
155,2020-06-03,74,81,88,76
156,2020-06-04,79,87,95,82
157,2020-06-05,85,94,103,88
158,2020-06-06,92,101,110,96
159,2020-06-07,98,108,118,109
160,2020-06-08,105,116,127,116
161,2020-06-09,113,124,135,135
162,2020-06-10,121,133,145,146
163,2020-06-11,130,143,156,NA
164,2020-06-12,139,153,167,NA
165,2020-06-13,150,165,180,NA
166,2020-06-14,160,176,192,NA
167,2020-06-15,172,189,206,NA
168,2020-06-16,183,202,221,NA
169,2020-06-17,197,217,237,NA
