"dia_ano","dias","otimista","casos_estimados","pessimista","x"
160,2020-06-08,1035,1195,1355,1247
161,2020-06-09,1077,1243,1409,1285
162,2020-06-10,1120,1293,1466,1322
163,2020-06-11,1165,1345,1525,1360
164,2020-06-12,1212,1399,1586,1399
165,2020-06-13,1260,1455,1650,1436
166,2020-06-14,1312,1514,1716,1467
167,2020-06-15,1364,1575,1786,1499
168,2020-06-16,1419,1638,1857,1537
169,2020-06-17,1476,1704,1932,1570
170,2020-06-18,1535,1772,2009,1607
171,2020-06-19,1597,1843,2089,NA
172,2020-06-20,1661,1917,2173,NA
173,2020-06-21,1728,1995,2262,NA
174,2020-06-22,1797,2075,2353,NA
175,2020-06-23,1869,2158,2447,NA
176,2020-06-24,1945,2245,2545,NA
177,2020-06-25,2023,2335,2647,NA
178,2020-06-26,2104,2429,2754,NA
179,2020-06-27,2189,2527,2865,NA
180,2020-06-28,2277,2628,2979,NA
