"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
100,2020-04-09,35,45,55,45
101,2020-04-10,40,51,62,48
102,2020-04-11,45,57,69,48
103,2020-04-12,50,64,78,50
104,2020-04-13,55,71,87,72
105,2020-04-14,63,80,97,82
106,2020-04-15,70,89,108,89
107,2020-04-16,78,100,122,110
108,2020-04-17,88,112,136,NA
109,2020-04-18,98,125,152,NA
110,2020-04-19,109,140,171,NA
111,2020-04-20,123,157,191,NA
112,2020-04-21,138,176,214,NA
113,2020-04-22,154,197,240,NA
114,2020-04-23,173,221,269,NA
