"dia_ano","dias","otimista","casos_estimados","pessimista","x"
138,2020-05-17,261,283,305,285
139,2020-05-18,279,303,327,302
140,2020-05-19,300,325,350,325
141,2020-05-20,321,348,375,341
142,2020-05-21,344,373,402,363
143,2020-05-22,369,400,431,397
144,2020-05-23,396,429,462,417
145,2020-05-24,423,459,495,446
146,2020-05-25,454,492,530,NA
147,2020-05-26,487,528,569,NA
148,2020-05-27,521,565,609,NA
149,2020-05-28,559,606,653,NA
150,2020-05-29,599,649,699,NA
151,2020-05-30,642,696,750,NA
152,2020-05-31,688,746,804,NA
