"dia_ano","dias","otimista","casos_estimados","pessimista","x"
131,2020-05-10,92,108,124,109
132,2020-05-11,95,112,129,111
133,2020-05-12,100,117,134,113
134,2020-05-13,103,121,139,117
135,2020-05-14,107,126,145,119
136,2020-05-15,111,131,151,120
137,2020-05-16,116,136,156,123
138,2020-05-17,121,142,163,124
139,2020-05-18,125,147,169,NA
140,2020-05-19,130,153,176,NA
141,2020-05-20,135,159,183,NA
142,2020-05-21,141,166,191,NA
143,2020-05-22,146,172,198,NA
144,2020-05-23,152,179,206,NA
145,2020-05-24,159,187,215,NA
