"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
171,2020-06-19,107,129,151,127
172,2020-06-20,117,141,165,142
173,2020-06-21,129,155,181,155
174,2020-06-22,141,169,197,163
175,2020-06-23,154,185,216,190
176,2020-06-24,167,201,235,220
177,2020-06-25,182,219,256,245
178,2020-06-26,198,238,278,254
179,2020-06-27,214,257,300,254
180,2020-06-28,231,278,325,267
181,2020-06-29,249,300,351,285
182,2020-06-30,269,323,377,NA
183,2020-07-01,288,346,404,NA
184,2020-07-02,308,371,434,NA
185,2020-07-03,329,396,463,NA
186,2020-07-04,351,422,493,NA
187,2020-07-05,372,447,522,NA
188,2020-07-06,394,474,554,NA
189,2020-07-07,416,500,584,NA
190,2020-07-08,437,526,615,NA
191,2020-07-09,460,553,646,NA
