location;data;variavel;diasDuplicar;dataPrimeirosCasos;primeirosCasos;dataUltimosCasos;ultimosCasos;estimado
AC;2020-08-27;total_deaths;66;2020-06-25;335;2020-08-27;607;1.81
AL;2020-08-27;total_deaths;63;2020-06-28;1012;2020-08-27;1853;1.83
AM;2020-08-27;total_deaths;94;2020-05-28;1964;2020-08-27;3616;1.84
AP;2020-08-27;total_deaths;70;2020-06-21;359;2020-08-27;652;1.82
BA;2020-08-27;total_deaths;42;2020-07-19;2840;2020-08-27;5178;1.82
CE;2020-08-27;total_deaths;81;2020-06-10;4480;2020-08-27;8365;1.87
DF;2020-08-27;total_deaths;34;2020-07-27;1339;2020-08-27;2425;1.81
ES;2020-08-27;total_deaths;60;2020-07-01;1693;2020-08-27;3105;1.83
GO;2020-08-27;total_deaths;31;2020-07-30;1564;2020-08-27;2962;1.89
MA;2020-08-27;total_deaths;66;2020-06-25;1871;2020-08-27;3402;1.82
MG;2020-08-27;total_deaths;30;2020-07-31;2769;2020-08-27;5049;1.82
MS;2020-08-27;total_deaths;25;2020-08-05;442;2020-08-27;800;1.81
MT;2020-08-27;total_deaths;39;2020-07-22;1453;2020-08-27;2649;1.82
PA;2020-08-27;total_deaths;88;2020-06-03;3193;2020-08-27;6102;1.91
PB;2020-08-27;total_deaths;48;2020-07-13;1302;2020-08-27;2388;1.83
PE;2020-08-27;total_deaths;71;2020-06-20;4148;2020-08-27;7480;1.8
PI;2020-08-27;total_deaths;48;2020-07-13;960;2020-08-27;1765;1.84
PR;2020-08-27;total_deaths;33;2020-07-28;1743;2020-08-27;3153;1.81
RJ;2020-08-27;total_deaths;72;2020-06-19;8595;2020-08-27;15859;1.85
RN;2020-08-27;total_deaths;56;2020-07-05;1213;2020-08-27;2219;1.83
RO;2020-08-27;total_deaths;51;2020-07-10;605;2020-08-27;1109;1.83
RR;2020-08-27;total_deaths;60;2020-07-01;314;2020-08-27;586;1.87
RS;2020-08-27;total_deaths;32;2020-07-29;1750;2020-08-27;3275;1.87
SC;2020-08-27;total_deaths;27;2020-08-03;1196;2020-08-27;2170;1.81
SE;2020-08-27;total_deaths;48;2020-07-13;1012;2020-08-27;1830;1.81
SP;2020-08-27;total_deaths;55;2020-07-06;16134;2020-08-27;29415;1.82
TO;2020-08-27;total_deaths;34;2020-07-27;350;2020-08-27;635;1.81
