"dia_ano","dias","otimista","casos_estimados","pessimista","x"
183,2020-07-01,918,1026,1134,1067
184,2020-07-02,955,1068,1181,1103
185,2020-07-03,994,1111,1228,1171
186,2020-07-04,1034,1156,1278,1200
187,2020-07-05,1076,1203,1330,1213
188,2020-07-06,1120,1252,1384,1248
189,2020-07-07,1166,1303,1440,1291
190,2020-07-08,1212,1355,1498,1326
191,2020-07-09,1261,1410,1559,1345
192,2020-07-10,1313,1468,1623,1356
193,2020-07-11,1366,1527,1688,1380
194,2020-07-12,1421,1589,1757,NA
195,2020-07-13,1479,1653,1827,NA
196,2020-07-14,1539,1720,1901,NA
197,2020-07-15,1601,1790,1979,NA
198,2020-07-16,1667,1863,2059,NA
199,2020-07-17,1734,1938,2142,NA
200,2020-07-18,1804,2017,2230,NA
201,2020-07-19,1878,2099,2320,NA
202,2020-07-20,1954,2184,2414,NA
203,2020-07-21,2033,2273,2513,NA
