"dia_ano","dias","otimista","casos_estimados","pessimista","x"
168,2020-06-16,1170,1215,1260,1181
169,2020-06-17,1208,1254,1300,1222
170,2020-06-18,1245,1293,1341,1263
171,2020-06-19,1282,1331,1380,1305
172,2020-06-20,1319,1370,1421,1350
173,2020-06-21,1356,1408,1460,1391
174,2020-06-22,1392,1445,1498,1441
175,2020-06-23,1427,1482,1537,1491
176,2020-06-24,1463,1519,1575,1541
177,2020-06-25,1497,1554,1611,1601
178,2020-06-26,1530,1589,1648,1642
179,2020-06-27,1564,1624,1684,NA
180,2020-06-28,1596,1657,1718,NA
181,2020-06-29,1628,1690,1752,NA
182,2020-06-30,1658,1722,1786,NA
183,2020-07-01,1688,1753,1818,NA
184,2020-07-02,1717,1783,1849,NA
185,2020-07-03,1745,1812,1879,NA
186,2020-07-04,1772,1840,1908,NA
187,2020-07-05,1798,1867,1936,NA
188,2020-07-06,1823,1893,1963,NA
