"dia_ano","dias","otimista","casos_estimados","pessimista","x"
159,2020-06-07,353,371,389,376
160,2020-06-08,365,384,403,380
161,2020-06-09,378,398,418,399
162,2020-06-10,393,413,433,409
163,2020-06-11,406,427,448,431
164,2020-06-12,420,442,464,446
165,2020-06-13,435,457,479,454
166,2020-06-14,450,473,496,475
167,2020-06-15,464,488,512,481
168,2020-06-16,479,504,529,502
169,2020-06-17,494,520,546,537
170,2020-06-18,510,536,562,NA
171,2020-06-19,526,553,580,NA
172,2020-06-20,541,569,597,NA
173,2020-06-21,557,586,615,NA
174,2020-06-22,573,603,633,NA
175,2020-06-23,590,620,650,NA
176,2020-06-24,606,637,668,NA
177,2020-06-25,622,654,686,NA
178,2020-06-26,638,671,704,NA
179,2020-06-27,654,688,722,NA
