"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
170,2020-06-18,91,122,153,124
171,2020-06-19,95,127,159,128
172,2020-06-20,100,133,166,140
173,2020-06-21,104,139,174,140
174,2020-06-22,109,145,181,141
175,2020-06-23,114,152,190,143
176,2020-06-24,118,158,198,147
177,2020-06-25,124,165,206,155
178,2020-06-26,130,173,216,160
179,2020-06-27,136,181,226,160
180,2020-06-28,142,189,236,165
181,2020-06-29,148,197,246,NA
182,2020-06-30,154,206,258,NA
183,2020-07-01,161,215,269,NA
184,2020-07-02,169,225,281,NA
185,2020-07-03,176,235,294,NA
186,2020-07-04,184,246,308,NA
187,2020-07-05,192,257,322,NA
188,2020-07-06,201,269,337,NA
189,2020-07-07,210,281,352,NA
190,2020-07-08,219,293,367,NA
