"country","dias","otimista","casos_estimados","pessimista","estimativa_mortes","casos_confirmados","mortes_confirmadas","latitude","longitude","region"
"Belgium","2019-12-30",66,102,138,16,0,0,50.503887,4.469936,"Europe"
"Belgium","2019-12-31",69,107,145,17,0,0,50.503887,4.469936,"Europe"
"Belgium","2020-01-01",73,113,153,18,0,0,50.503887,4.469936,"Europe"
"Belgium","2020-01-02",77,119,161,19,0,0,50.503887,4.469936,"Europe"
"Belgium","2020-01-03",81,126,171,20,0,0,50.503887,4.469936,"Europe"
"Belgium","2020-01-04",85,132,179,21,0,0,50.503887,4.469936,"Europe"
"Belgium","2020-01-05",90,140,190,22,0,0,50.503887,4.469936,"Europe"
"Belgium","2020-01-06",95,147,199,23,0,0,50.503887,4.469936,"Europe"
"Belgium","2020-01-07",100,155,210,24,0,0,50.503887,4.469936,"Europe"
"Belgium","2020-01-08",105,163,221,26,0,0,50.503887,4.469936,"Europe"
"Belgium","2020-01-09",111,172,233,27,0,0,50.503887,4.469936,"Europe"
"Belgium","2020-01-10",117,181,245,28,0,0,50.503887,4.469936,"Europe"
"Belgium","2020-01-11",123,191,259,30,0,0,50.503887,4.469936,"Europe"
"Belgium","2020-01-12",130,201,272,32,0,0,50.503887,4.469936,"Europe"
"Belgium","2020-01-13",137,212,287,33,0,0,50.503887,4.469936,"Europe"
"Belgium","2020-01-14",144,224,304,35,0,0,50.503887,4.469936,"Europe"
"Belgium","2020-01-15",152,236,320,37,0,0,50.503887,4.469936,"Europe"
"Belgium","2020-01-16",160,248,336,39,0,0,50.503887,4.469936,"Europe"
"Belgium","2020-01-17",169,262,355,41,0,0,50.503887,4.469936,"Europe"
"Belgium","2020-01-18",178,276,374,43,0,0,50.503887,4.469936,"Europe"
"Belgium","2020-01-19",188,291,394,46,0,0,50.503887,4.469936,"Europe"
"Belgium","2020-01-20",197,306,415,48,0,0,50.503887,4.469936,"Europe"
"Belgium","2020-01-21",208,323,438,51,0,0,50.503887,4.469936,"Europe"
"Belgium","2020-01-22",219,340,461,53,0,0,50.503887,4.469936,"Europe"
"Belgium","2020-01-23",231,358,485,56,0,0,50.503887,4.469936,"Europe"
"Belgium","2020-01-24",244,378,512,59,0,0,50.503887,4.469936,"Europe"
"Belgium","2020-01-25",257,398,539,62,0,0,50.503887,4.469936,"Europe"
"Belgium","2020-01-26",270,419,568,66,0,0,50.503887,4.469936,"Europe"
