"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
188,2020-07-06,322,337,352,8242
189,2020-07-07,326,341,356,8520
190,2020-07-08,329,344,359,8757
191,2020-07-09,331,346,361,8930
192,2020-07-10,334,349,364,9087
193,2020-07-11,337,352,367,9180
194,2020-07-12,339,354,369,9182
195,2020-07-13,342,357,372,9258
196,2020-07-14,344,359,374,9371
197,2020-07-15,345,361,377,9476
198,2020-07-16,347,363,379,9643
199,2020-07-17,349,365,381,NA
200,2020-07-18,351,367,383,NA
201,2020-07-19,353,369,385,NA
202,2020-07-20,354,370,386,NA
203,2020-07-21,356,372,388,NA
204,2020-07-22,358,374,390,NA
205,2020-07-23,359,375,391,NA
206,2020-07-24,360,376,392,NA
207,2020-07-25,362,378,394,NA
208,2020-07-26,363,379,395,NA
