"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
168,2020-06-16,1,1,1,1
169,2020-06-17,1,1,1,1
170,2020-06-18,2,2,2,1
171,2020-06-19,2,2,2,2
172,2020-06-20,3,3,3,4
173,2020-06-21,4,5,6,4
174,2020-06-22,5,6,7,6
175,2020-06-23,7,8,9,7
176,2020-06-24,8,10,12,11
177,2020-06-25,10,12,14,12
178,2020-06-26,11,13,15,13
179,2020-06-27,13,15,17,NA
180,2020-06-28,14,16,18,NA
181,2020-06-29,14,17,20,NA
182,2020-06-30,15,18,21,NA
183,2020-07-01,15,18,21,NA
184,2020-07-02,16,19,22,NA
185,2020-07-03,16,19,22,NA
186,2020-07-04,16,19,22,NA
187,2020-07-05,16,19,22,NA
188,2020-07-06,16,19,22,NA
