"dia_ano","dias","otimista","casos_estimados","pessimista","x"
95,2020-04-04,264,293,322,275
96,2020-04-05,301,334,367,304
97,2020-04-06,342,379,416,371
98,2020-04-07,383,425,467,428
99,2020-04-08,425,471,517,496
100,2020-04-09,466,517,568,540
101,2020-04-10,507,562,617,560
102,2020-04-11,545,605,665,588
103,2020-04-12,582,645,708,NA
104,2020-04-13,615,682,749,NA
105,2020-04-14,646,716,786,NA
106,2020-04-15,672,745,818,NA
107,2020-04-16,696,772,848,NA
108,2020-04-17,716,794,872,NA
109,2020-04-18,734,814,894,NA
