"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-05-08,1297,1342,1320,1386,1254,1438
2020-05-09,1454,1513,1484,1559,1409,1588
2020-05-10,1630,1697,1664,1748,1580,1771
2020-05-11,1827,1894,1860,1954,1766,1800
2020-05-12,2048,2102,2075,2180,1970,2032
2020-05-13,2296,2319,2308,2424,2192,2268
2020-05-14,2574,2544,2559,2688,2430,2494
2020-05-15,2886,2774,2830,2973,2687,2868
2020-05-16,3235,3005,3120,3277,2963,NA
2020-05-17,3626,3236,3431,3604,3258,NA
2020-05-18,4065,3462,3764,3954,3574,NA
2020-05-19,4557,3683,4120,4328,3912,NA
2020-05-20,5109,3894,4502,4729,4275,NA
2020-05-21,5727,4095,4911,5158,4664,NA
2020-05-22,6420,4284,5352,5622,5082,NA
