"dia_ano","dias","otimista","casos_estimados","pessimista","x"
162,2020-06-10,2751,3619,4487,3927
163,2020-06-11,2866,3771,4676,4030
164,2020-06-12,2986,3929,4872,4132
165,2020-06-13,3111,4093,5075,4177
166,2020-06-14,3242,4265,5288,4191
167,2020-06-15,3377,4443,5509,4201
168,2020-06-16,3518,4629,5740,4291
169,2020-06-17,3666,4823,5980,4350
170,2020-06-18,3819,5025,6231,4395
171,2020-06-19,3980,5236,6492,4469
172,2020-06-20,4146,5455,6764,4519
173,2020-06-21,4319,5683,7047,NA
174,2020-06-22,4500,5921,7342,NA
175,2020-06-23,4689,6169,7649,NA
176,2020-06-24,4886,6428,7970,NA
177,2020-06-25,5090,6697,8304,NA
178,2020-06-26,5303,6977,8651,NA
179,2020-06-27,5525,7270,9015,NA
180,2020-06-28,5757,7574,9391,NA
181,2020-06-29,5997,7891,9785,NA
182,2020-06-30,6249,8222,10195,NA
