"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-04-28,914,914,914,1091,737,918
2020-04-29,1010,1010,1010,1206,814,1016
2020-04-30,1116,1116,1116,1332,900,1080
2020-05-01,1232,1232,1232,1471,993,1121
2020-05-02,1361,1361,1361,1625,1097,1187
2020-05-03,1503,1503,1503,1794,1212,1482
2020-05-04,1661,1660,1660,1982,1338,1733
2020-05-05,1834,1833,1834,2189,1479,1931
2020-05-06,2026,2024,2025,2417,1633,NA
2020-05-07,2238,2235,2236,2669,1803,NA
2020-05-08,2472,2467,2470,2949,1991,NA
2020-05-09,2731,2724,2728,3257,2199,NA
2020-05-10,3017,3007,3012,3596,2428,NA
2020-05-11,3332,3320,3326,3971,2681,NA
2020-05-12,3681,3664,3672,4384,2960,NA
