"dia_ano","dias","otimista","casos_estimados","pessimista","x"
199,2020-07-17,184,202,220,203
200,2020-07-18,193,212,231,216
201,2020-07-19,203,222,241,222
202,2020-07-20,213,233,253,228
203,2020-07-21,223,244,265,248
204,2020-07-22,234,256,278,257
205,2020-07-23,245,268,291,266
206,2020-07-24,256,281,306,281
207,2020-07-25,268,294,320,292
208,2020-07-26,280,307,334,305
209,2020-07-27,293,321,349,319
210,2020-07-28,307,336,365,NA
211,2020-07-29,320,351,382,NA
212,2020-07-30,334,366,398,NA
213,2020-07-31,349,382,415,NA
214,2020-08-01,363,398,433,NA
215,2020-08-02,379,415,451,NA
216,2020-08-03,394,432,470,NA
217,2020-08-04,411,450,489,NA
218,2020-08-05,427,468,509,NA
219,2020-08-06,444,487,530,NA
