"dia_ano","dias","otimista","casos_estimados","pessimista","x"
179,2020-06-27,588,605,622,605
180,2020-06-28,612,629,646,620
181,2020-06-29,636,654,672,653
182,2020-06-30,659,678,697,676
183,2020-07-01,683,703,723,701
184,2020-07-02,707,727,747,725
185,2020-07-03,731,752,773,764
186,2020-07-04,754,776,798,783
187,2020-07-05,779,801,823,798
188,2020-07-06,802,825,848,826
189,2020-07-07,825,849,873,851
190,2020-07-08,848,872,896,NA
191,2020-07-09,870,895,920,NA
192,2020-07-10,892,918,944,NA
193,2020-07-11,914,940,966,NA
194,2020-07-12,935,962,989,NA
195,2020-07-13,957,984,1011,NA
196,2020-07-14,976,1004,1032,NA
197,2020-07-15,996,1025,1054,NA
198,2020-07-16,1015,1044,1073,NA
199,2020-07-17,1033,1063,1093,NA
