"dia_ano","dias","otimista","casos_estimados","pessimista","x"
129,2020-05-08,144,156,168,165
130,2020-05-09,156,169,182,172
131,2020-05-10,169,183,197,181
132,2020-05-11,183,198,213,196
133,2020-05-12,199,215,231,212
134,2020-05-13,215,233,251,233
135,2020-05-14,234,253,272,249
136,2020-05-15,253,274,295,260
137,2020-05-16,274,297,320,NA
138,2020-05-17,298,322,346,NA
139,2020-05-18,323,349,375,NA
140,2020-05-19,350,379,408,NA
141,2020-05-20,380,411,442,NA
142,2020-05-21,412,446,480,NA
143,2020-05-22,446,483,520,NA
