location;data;variavel;diasDuplicar;dataPrimeirosCasos;primeirosCasos;dataUltimosCasos;ultimosCasos;estimado
AC;2020-09-16;total_deaths;83;2020-06-28;353;2020-09-16;643;1.82
AL;2020-09-16;total_deaths;79;2020-07-02;1091;2020-09-16;1996;1.83
AM;2020-09-16;total_deaths;108;2020-06-03;2138;2020-09-16;3920;1.83
AP;2020-09-16;total_deaths;88;2020-06-23;380;2020-09-16;685;1.8
BA;2020-09-16;total_deaths;52;2020-07-29;3321;2020-09-16;6085;1.83
CE;2020-09-16;total_deaths;97;2020-06-14;4861;2020-09-16;8764;1.8
DF;2020-09-16;total_deaths;44;2020-08-06;1651;2020-09-16;3000;1.82
ES;2020-09-16;total_deaths;74;2020-07-07;1880;2020-09-16;3388;1.8
GO;2020-09-16;total_deaths;38;2020-08-12;2135;2020-09-16;3935;1.84
MA;2020-09-16;total_deaths;83;2020-06-28;1982;2020-09-16;3611;1.82
MG;2020-09-16;total_deaths;41;2020-08-09;3537;2020-09-16;6419;1.81
MS;2020-09-16;total_deaths;35;2020-08-15;598;2020-09-16;1122;1.88
MT;2020-09-16;total_deaths;52;2020-07-29;1702;2020-09-16;3156;1.85
PA;2020-09-16;total_deaths;106;2020-06-05;3538;2020-09-16;6405;1.81
PB;2020-09-16;total_deaths;63;2020-07-18;1477;2020-09-16;2659;1.8
PE;2020-09-16;total_deaths;88;2020-06-23;4339;2020-09-16;7933;1.83
PI;2020-09-16;total_deaths;62;2020-07-19;1100;2020-09-16;1996;1.81
PR;2020-09-16;total_deaths;45;2020-08-05;2164;2020-09-16;3971;1.84
RJ;2020-09-16;total_deaths;85;2020-06-26;9587;2020-09-16;17342;1.81
RN;2020-09-16;total_deaths;74;2020-07-07;1291;2020-09-16;2330;1.8
RO;2020-09-16;total_deaths;62;2020-07-19;686;2020-09-16;1277;1.86
RR;2020-09-16;total_deaths;80;2020-07-01;314;2020-09-16;611;1.95
RS;2020-09-16;total_deaths;43;2020-08-07;2282;2020-09-16;4216;1.85
SC;2020-09-16;total_deaths;42;2020-08-08;1419;2020-09-16;2593;1.83
SE;2020-09-16;total_deaths;64;2020-07-17;1088;2020-09-16;1965;1.81
SP;2020-09-16;total_deaths;67;2020-07-14;18324;2020-09-16;33253;1.81
TO;2020-09-16;total_deaths;40;2020-08-10;461;2020-09-16;831;1.8
