location;data;variavel;diasDuplicar;estimado;ultimosCasos;dataUltimosCasos;primeirosCasos;dataPrimeirosCasos
Costa.Rica;2020-04-06;total_deaths;20;2;2;2020-04-06;1;2020-03-19
Costa.Rica;2020-04-07;total_deaths;21;2;2;2020-04-07;1;2020-03-19
Costa.Rica;2020-04-08;total_deaths;22;2;2;2020-04-08;1;2020-03-19
Costa.Rica;2020-04-15;total_deaths;9;2;4;2020-04-15;2;2020-04-08
Costa.Rica;2020-04-16;total_deaths;10;2;4;2020-04-16;2;2020-04-08
Costa.Rica;2020-04-17;total_deaths;11;2;4;2020-04-17;2;2020-04-08
Costa.Rica;2020-04-18;total_deaths;12;2;4;2020-04-18;2;2020-04-08
Costa.Rica;2020-04-19;total_deaths;13;2;4;2020-04-19;2;2020-04-08
Costa.Rica;2020-04-20;total_deaths;8;2;6;2020-04-20;3;2020-04-14
Costa.Rica;2020-04-21;total_deaths;9;2;6;2020-04-21;3;2020-04-14
Costa.Rica;2020-04-22;total_deaths;10;2;6;2020-04-22;3;2020-04-14
Costa.Rica;2020-04-23;total_deaths;11;2;6;2020-04-23;3;2020-04-14
Costa.Rica;2020-04-24;total_deaths;12;2;6;2020-04-24;3;2020-04-14
Costa.Rica;2020-04-25;total_deaths;13;2;6;2020-04-25;3;2020-04-14
Costa.Rica;2020-04-26;total_deaths;14;2;6;2020-04-26;3;2020-04-14
Costa.Rica;2020-04-27;total_deaths;15;2;6;2020-04-27;3;2020-04-14
Costa.Rica;2020-04-28;total_deaths;16;2;6;2020-04-28;3;2020-04-14
Costa.Rica;2020-04-29;total_deaths;17;2;6;2020-04-29;3;2020-04-14
Costa.Rica;2020-04-30;total_deaths;18;2;6;2020-04-30;3;2020-04-14
Costa.Rica;2020-05-01;total_deaths;19;2;6;2020-05-01;3;2020-04-14
Costa.Rica;2020-05-02;total_deaths;20;2;6;2020-05-02;3;2020-04-14
Costa.Rica;2020-05-03;total_deaths;21;2;6;2020-05-03;3;2020-04-14
Costa.Rica;2020-05-04;total_deaths;22;2;6;2020-05-04;3;2020-04-14
Costa.Rica;2020-05-05;total_deaths;23;2;6;2020-05-05;3;2020-04-14
Costa.Rica;2020-05-06;total_deaths;24;2;6;2020-05-06;3;2020-04-14
Costa.Rica;2020-05-07;total_deaths;25;2;6;2020-05-07;3;2020-04-14
Costa.Rica;2020-05-08;total_deaths;26;2;6;2020-05-08;3;2020-04-14
Costa.Rica;2020-05-09;total_deaths;27;2;6;2020-05-09;3;2020-04-14
Costa.Rica;2020-05-10;total_deaths;28;2;6;2020-05-10;3;2020-04-14
Costa.Rica;2020-05-14;total_deaths;27;2;8;2020-05-14;4;2020-04-19
Cote.d'Ivoire;2020-04-04;total_deaths;3;2;2;2020-04-04;1;2020-04-03
Cote.d'Ivoire;2020-04-11;total_deaths;9;2;4;2020-04-11;2;2020-04-04
Cote.d'Ivoire;2020-04-13;total_deaths;5;2;6;2020-04-13;3;2020-04-10
Cote.d'Ivoire;2020-04-14;total_deaths;6;2;6;2020-04-14;3;2020-04-10
Cote.d'Ivoire;2020-04-15;total_deaths;7;2;6;2020-04-15;3;2020-04-10
Cote.d'Ivoire;2020-04-16;total_deaths;8;2;6;2020-04-16;3;2020-04-10
Cote.d'Ivoire;2020-04-17;total_deaths;9;2;6;2020-04-17;3;2020-04-10
Cote.d'Ivoire;2020-04-18;total_deaths;9;2;8;2020-04-18;4;2020-04-11
Cote.d'Ivoire;2020-04-20;total_deaths;10;2;10;2020-04-20;5;2020-04-12
Cote.d'Ivoire;2020-05-05;total_deaths;18;2;18;2020-05-05;9;2020-04-19
Cote.d'Ivoire;2020-05-06;total_deaths;19;2;18;2020-05-06;9;2020-04-19
Cote.d'Ivoire;2020-05-07;total_deaths;19;2;20;2020-05-07;10;2020-04-20
Cote.d'Ivoire;2020-05-08;total_deaths;20;2;20;2020-05-08;10;2020-04-20
Croatia;2020-03-26;total_deaths;3;2;2;2020-03-26;1;2020-03-25
Croatia;2020-03-29;total_deaths;4;2;6;2020-03-29;3;2020-03-27
Croatia;2020-03-30;total_deaths;5;2;6;2020-03-30;3;2020-03-27
Croatia;2020-03-31;total_deaths;6;2;6;2020-03-31;3;2020-03-27
Croatia;2020-04-01;total_deaths;7;2;6;2020-04-01;3;2020-03-27
Croatia;2020-04-04;total_deaths;5;2;12;2020-04-04;6;2020-04-01
Croatia;2020-04-06;total_deaths;5;2;16;2020-04-06;8;2020-04-03
Croatia;2020-04-12;total_deaths;11;1.92;23;2020-04-12;12;2020-04-04
Croatia;2020-04-13;total_deaths;11;2.08;25;2020-04-13;12;2020-04-04
Croatia;2020-04-14;total_deaths;11;1.94;31;2020-04-14;16;2020-04-06
Croatia;2020-04-16;total_deaths;12;1.94;35;2020-04-16;18;2020-04-07
Croatia;2020-04-17;total_deaths;12;2;36;2020-04-17;18;2020-04-07
Croatia;2020-04-18;total_deaths;12;1.95;39;2020-04-18;20;2020-04-09
Croatia;2020-04-19;total_deaths;9;2.04;47;2020-04-19;23;2020-04-12
Croatia;2020-04-20;total_deaths;10;2.04;47;2020-04-20;23;2020-04-12
Croatia;2020-04-21;total_deaths;11;1.92;48;2020-04-21;25;2020-04-13
Croatia;2020-04-22;total_deaths;12;1.92;48;2020-04-22;25;2020-04-13
Croatia;2020-04-23;total_deaths;12;2;50;2020-04-23;25;2020-04-13
Croatia;2020-04-24;total_deaths;13;2.04;51;2020-04-24;25;2020-04-13
Croatia;2020-04-27;total_deaths;16;1.9;59;2020-04-27;31;2020-04-14
Croatia;2020-04-28;total_deaths;16;2.03;63;2020-04-28;31;2020-04-14
Croatia;2020-04-29;total_deaths;16;1.91;67;2020-04-29;35;2020-04-16
Croatia;2020-04-30;total_deaths;16;1.92;69;2020-04-30;36;2020-04-17
Croatia;2020-05-01;total_deaths;16;1.92;75;2020-05-01;39;2020-04-18
Croatia;2020-05-02;total_deaths;17;1.97;77;2020-05-02;39;2020-04-18
Croatia;2020-05-03;total_deaths;17;2.03;79;2020-05-03;39;2020-04-18
Croatia;2020-05-04;total_deaths;18;2.05;80;2020-05-04;39;2020-04-18
Croatia;2020-05-10;total_deaths;23;1.91;90;2020-05-10;47;2020-04-20
Croatia;2020-05-11;total_deaths;24;1.94;91;2020-05-11;47;2020-04-20
Croatia;2020-05-12;total_deaths;25;1.94;91;2020-05-12;47;2020-04-20
Croatia;2020-05-13;total_deaths;24;1.96;94;2020-05-13;48;2020-04-22
Croatia;2020-05-14;total_deaths;25;1.96;94;2020-05-14;48;2020-04-22
Cuba;2020-04-03;total_deaths;7;2;6;2020-04-03;3;2020-03-29
Cuba;2020-04-04;total_deaths;8;2;6;2020-04-04;3;2020-03-29
Cuba;2020-04-05;total_deaths;8;2;8;2020-04-05;4;2020-03-30
Cuba;2020-04-08;total_deaths;6;2;12;2020-04-08;6;2020-04-04
Cuba;2020-04-11;total_deaths;8;2;16;2020-04-11;8;2020-04-05
Cuba;2020-04-12;total_deaths;8;2;18;2020-04-12;9;2020-04-06
Cuba;2020-04-13;total_deaths;9;1.91;21;2020-04-13;11;2020-04-07
Cuba;2020-04-14;total_deaths;10;1.91;21;2020-04-14;11;2020-04-07
Cuba;2020-04-15;total_deaths;9;2;24;2020-04-15;12;2020-04-08
Cuba;2020-04-17;total_deaths;9;1.94;31;2020-04-17;16;2020-04-11
Cuba;2020-04-18;total_deaths;9;2;32;2020-04-18;16;2020-04-11
Cuba;2020-04-20;total_deaths;10;2;36;2020-04-20;18;2020-04-12
Cuba;2020-04-22;total_deaths;11;1.9;40;2020-04-22;21;2020-04-14
Cuba;2020-04-23;total_deaths;11;2.05;43;2020-04-23;21;2020-04-14
Cuba;2020-04-24;total_deaths;11;2.04;49;2020-04-24;24;2020-04-15
Cuba;2020-04-26;total_deaths;12;2;54;2020-04-26;27;2020-04-16
Cuba;2020-04-27;total_deaths;13;2.07;56;2020-04-27;27;2020-04-16
Cuba;2020-04-30;total_deaths;15;1.91;61;2020-04-30;32;2020-04-18
Cuba;2020-05-01;total_deaths;15;2;64;2020-05-01;32;2020-04-18
Cuba;2020-05-02;total_deaths;16;1.94;66;2020-05-02;34;2020-04-19
Cuba;2020-05-03;total_deaths;17;1.97;67;2020-05-03;34;2020-04-19
Cuba;2020-05-04;total_deaths;17;1.92;69;2020-05-04;36;2020-04-20
Cuba;2020-05-05;total_deaths;18;1.92;69;2020-05-05;36;2020-04-20
Cuba;2020-05-06;total_deaths;19;1.92;69;2020-05-06;36;2020-04-20
Cuba;2020-05-07;total_deaths;19;1.92;73;2020-05-07;38;2020-04-21
Cuba;2020-05-08;total_deaths;20;1.95;74;2020-05-08;38;2020-04-21
Cuba;2020-05-09;total_deaths;21;1.95;74;2020-05-09;38;2020-04-21
Cuba;2020-05-10;total_deaths;21;1.92;77;2020-05-10;40;2020-04-22
Cuba;2020-05-11;total_deaths;22;1.92;77;2020-05-11;40;2020-04-22
Cuba;2020-05-12;total_deaths;23;1.95;78;2020-05-12;40;2020-04-22
Cuba;2020-05-13;total_deaths;24;1.98;79;2020-05-13;40;2020-04-22
Cuba;2020-05-14;total_deaths;25;1.98;79;2020-05-14;40;2020-04-22
Cyprus;2020-04-09;total_deaths;14;2;10;2020-04-09;5;2020-03-28
Cyprus;2020-04-10;total_deaths;15;2;10;2020-04-10;5;2020-03-28
Cyprus;2020-04-11;total_deaths;16;2;10;2020-04-11;5;2020-03-28
Cyprus;2020-04-13;total_deaths;17;2;12;2020-04-13;6;2020-03-29
Cyprus;2020-04-14;total_deaths;18;2;12;2020-04-14;6;2020-03-29
Cyprus;2020-04-15;total_deaths;19;2;12;2020-04-15;6;2020-03-29
Cyprus;2020-04-16;total_deaths;20;2;12;2020-04-16;6;2020-03-29
Cyprus;2020-04-17;total_deaths;21;2;12;2020-04-17;6;2020-03-29
Cyprus;2020-04-18;total_deaths;22;2;12;2020-04-18;6;2020-03-29
Cyprus;2020-04-19;total_deaths;23;2;12;2020-04-19;6;2020-03-29
Cyprus;2020-04-20;total_deaths;24;2;12;2020-04-20;6;2020-03-29
Cyprus;2020-04-21;total_deaths;25;2;12;2020-04-21;6;2020-03-29
Cyprus;2020-04-22;total_deaths;25;2;14;2020-04-22;7;2020-03-30
Cyprus;2020-04-23;total_deaths;26;2;14;2020-04-23;7;2020-03-30
Cyprus;2020-04-24;total_deaths;27;2;14;2020-04-24;7;2020-03-30
Cyprus;2020-04-25;total_deaths;28;2;14;2020-04-25;7;2020-03-30
Cyprus;2020-04-26;total_deaths;29;2;14;2020-04-26;7;2020-03-30
Cyprus;2020-05-10;total_deaths;42;2;16;2020-05-10;8;2020-03-31
Cyprus;2020-05-11;total_deaths;43;2;16;2020-05-11;8;2020-03-31
Cyprus;2020-05-12;total_deaths;44;2;16;2020-05-12;8;2020-03-31
Czech.Republic;2020-03-25;total_deaths;3;2;6;2020-03-25;3;2020-03-24
Czech.Republic;2020-03-31;total_deaths;5;1.94;31;2020-03-31;16;2020-03-29
Czech.Republic;2020-04-04;total_deaths;7;1.9;59;2020-04-04;31;2020-03-31
Czech.Republic;2020-04-06;total_deaths;7;2;78;2020-04-06;39;2020-04-01
Czech.Republic;2020-04-07;total_deaths;7;2;88;2020-04-07;44;2020-04-02
Czech.Republic;2020-04-10;total_deaths;8;2.02;119;2020-04-10;59;2020-04-04
Czech.Republic;2020-04-11;total_deaths;9;1.93;129;2020-04-11;67;2020-04-05
Czech.Republic;2020-04-12;total_deaths;9;2.06;138;2020-04-12;67;2020-04-05
Czech.Republic;2020-04-14;total_deaths;10;2.06;161;2020-04-14;78;2020-04-06
Czech.Republic;2020-04-16;total_deaths;12;1.92;169;2020-04-16;88;2020-04-07
Czech.Republic;2020-04-17;total_deaths;13;1.97;173;2020-04-17;88;2020-04-07
Czech.Republic;2020-04-18;total_deaths;13;2.06;181;2020-04-18;88;2020-04-07
Czech.Republic;2020-04-20;total_deaths;15;1.98;196;2020-04-20;99;2020-04-08
Czech.Republic;2020-04-21;total_deaths;15;2.03;201;2020-04-21;99;2020-04-08
Czech.Republic;2020-04-23;total_deaths;17;1.9;213;2020-04-23;112;2020-04-09
Czech.Republic;2020-04-24;total_deaths;18;1.92;215;2020-04-24;112;2020-04-09
Czech.Republic;2020-04-25;total_deaths;19;1.95;218;2020-04-25;112;2020-04-09
Czech.Republic;2020-04-26;total_deaths;20;1.97;221;2020-04-26;112;2020-04-09
Czech.Republic;2020-04-27;total_deaths;21;1.99;223;2020-04-27;112;2020-04-09
Czech.Republic;2020-04-28;total_deaths;21;1.91;227;2020-04-28;119;2020-04-10
Czech.Republic;2020-04-29;total_deaths;22;1.91;227;2020-04-29;119;2020-04-10
Czech.Republic;2020-04-30;total_deaths;23;1.98;236;2020-04-30;119;2020-04-10
Czech.Republic;2020-05-01;total_deaths;23;2.02;240;2020-05-01;119;2020-04-10
Czech.Republic;2020-05-02;total_deaths;24;2.06;245;2020-05-02;119;2020-04-10
Czech.Republic;2020-05-03;total_deaths;25;1.92;248;2020-05-03;129;2020-04-11
Czech.Republic;2020-05-04;total_deaths;26;1.95;252;2020-05-04;129;2020-04-11
Czech.Republic;2020-05-05;total_deaths;27;1.99;257;2020-05-05;129;2020-04-11
Czech.Republic;2020-05-06;total_deaths;27;2.03;262;2020-05-06;129;2020-04-11
Czech.Republic;2020-05-07;total_deaths;28;1.96;270;2020-05-07;138;2020-04-12
Czech.Republic;2020-05-08;total_deaths;28;1.91;273;2020-05-08;143;2020-04-13
Czech.Republic;2020-05-09;total_deaths;29;1.93;276;2020-05-09;143;2020-04-13
Czech.Republic;2020-05-10;total_deaths;30;1.96;280;2020-05-10;143;2020-04-13
Czech.Republic;2020-05-11;total_deaths;31;1.97;282;2020-05-11;143;2020-04-13
Czech.Republic;2020-05-12;total_deaths;32;1.98;283;2020-05-12;143;2020-04-13
Czech.Republic;2020-05-13;total_deaths;32;2.03;290;2020-05-13;143;2020-04-13
Czech.Republic;2020-05-14;total_deaths;33;2.05;293;2020-05-14;143;2020-04-13
Democratic.Republic.of.Congo;2020-04-14;total_deaths;15;1.91;21;2020-04-14;11;2020-04-02
Democratic.Republic.of.Congo;2020-04-15;total_deaths;15;2;22;2020-04-15;11;2020-04-02
Democratic.Republic.of.Congo;2020-04-16;total_deaths;16;2.09;23;2020-04-16;11;2020-04-02
Democratic.Republic.of.Congo;2020-04-17;total_deaths;17;1.92;25;2020-04-17;13;2020-04-03
Democratic.Republic.of.Congo;2020-04-18;total_deaths;18;1.92;25;2020-04-18;13;2020-04-03
Democratic.Republic.of.Congo;2020-04-19;total_deaths;19;1.92;25;2020-04-19;13;2020-04-03
Democratic.Republic.of.Congo;2020-04-20;total_deaths;20;1.92;25;2020-04-20;13;2020-04-03
Democratic.Republic.of.Congo;2020-04-21;total_deaths;21;1.92;25;2020-04-21;13;2020-04-03
Democratic.Republic.of.Congo;2020-04-22;total_deaths;22;1.92;25;2020-04-22;13;2020-04-03
Democratic.Republic.of.Congo;2020-04-23;total_deaths;23;1.92;25;2020-04-23;13;2020-04-03
Democratic.Republic.of.Congo;2020-05-06;total_deaths;31;2;36;2020-05-06;18;2020-04-07
Democratic.Republic.of.Congo;2020-05-07;total_deaths;32;2;36;2020-05-07;18;2020-04-07
Democratic.Republic.of.Congo;2020-05-08;total_deaths;28;1.95;39;2020-05-08;20;2020-04-13
Democratic.Republic.of.Congo;2020-05-09;total_deaths;28;1.95;41;2020-05-09;21;2020-04-14
Democratic.Republic.of.Congo;2020-05-10;total_deaths;29;1.95;41;2020-05-10;21;2020-04-14
Democratic.Republic.of.Congo;2020-05-11;total_deaths;28;1.91;44;2020-05-11;23;2020-04-16
Democratic.Republic.of.Congo;2020-05-12;total_deaths;21;2;50;2020-05-12;25;2020-04-23
Democratic.Republic.of.Congo;2020-05-13;total_deaths;22;2;50;2020-05-13;25;2020-04-23
Democratic.Republic.of.Congo;2020-05-14;total_deaths;23;2;50;2020-05-14;25;2020-04-23
Denmark;2020-03-28;total_deaths;6;1.91;65;2020-03-28;34;2020-03-25
Denmark;2020-04-01;total_deaths;7;2;104;2020-04-01;52;2020-03-27
Denmark;2020-04-03;total_deaths;8;1.93;139;2020-04-03;72;2020-03-29
Denmark;2020-04-04;total_deaths;7;2.09;161;2020-04-04;77;2020-03-30
Denmark;2020-04-05;total_deaths;8;1.99;179;2020-04-05;90;2020-03-31
Denmark;2020-04-06;total_deaths;8;2.08;187;2020-04-06;90;2020-03-31
Denmark;2020-04-07;total_deaths;9;1.95;203;2020-04-07;104;2020-04-01
Denmark;2020-04-08;total_deaths;9;2.1;218;2020-04-08;104;2020-04-01
Denmark;2020-04-09;total_deaths;10;1.93;237;2020-04-09;123;2020-04-02
Denmark;2020-04-10;total_deaths;10;2.01;247;2020-04-10;123;2020-04-02
Denmark;2020-04-12;total_deaths;12;1.96;273;2020-04-12;139;2020-04-03
Denmark;2020-04-13;total_deaths;12;2.05;285;2020-04-13;139;2020-04-03
Denmark;2020-04-15;total_deaths;14;1.92;309;2020-04-15;161;2020-04-04
Denmark;2020-04-16;total_deaths;15;1.99;321;2020-04-16;161;2020-04-04
Denmark;2020-04-17;total_deaths;15;2.09;336;2020-04-17;161;2020-04-04
Denmark;2020-04-18;total_deaths;16;1.93;346;2020-04-18;179;2020-04-05
Denmark;2020-04-19;total_deaths;17;1.98;355;2020-04-19;179;2020-04-05
Denmark;2020-04-20;total_deaths;17;1.95;364;2020-04-20;187;2020-04-06
Denmark;2020-04-21;total_deaths;18;1.98;370;2020-04-21;187;2020-04-06
Denmark;2020-04-22;total_deaths;18;2.05;384;2020-04-22;187;2020-04-06
Denmark;2020-04-23;total_deaths;19;1.94;394;2020-04-23;203;2020-04-07
Denmark;2020-04-24;total_deaths;20;1.99;403;2020-04-24;203;2020-04-07
Denmark;2020-04-25;total_deaths;20;1.92;418;2020-04-25;218;2020-04-08
Denmark;2020-04-26;total_deaths;21;1.94;422;2020-04-26;218;2020-04-08
Denmark;2020-04-27;total_deaths;22;1.96;427;2020-04-27;218;2020-04-08
Denmark;2020-04-28;total_deaths;23;1.99;434;2020-04-28;218;2020-04-08
Denmark;2020-04-29;total_deaths;23;2.03;443;2020-04-29;218;2020-04-08
Denmark;2020-04-30;total_deaths;24;1.91;452;2020-04-30;237;2020-04-09
Denmark;2020-05-01;total_deaths;25;1.94;460;2020-05-01;237;2020-04-09
Denmark;2020-05-02;total_deaths;25;1.92;475;2020-05-02;247;2020-04-10
Denmark;2020-05-03;total_deaths;26;1.96;484;2020-05-03;247;2020-04-10
Denmark;2020-05-04;total_deaths;27;2;493;2020-05-04;247;2020-04-10
Denmark;2020-05-05;total_deaths;27;1.93;503;2020-05-05;260;2020-04-11
Denmark;2020-05-06;total_deaths;28;1.95;506;2020-05-06;260;2020-04-11
Denmark;2020-05-07;total_deaths;29;1.98;514;2020-05-07;260;2020-04-11
Denmark;2020-05-08;total_deaths;29;1.91;522;2020-05-08;273;2020-04-12
Denmark;2020-05-09;total_deaths;30;1.93;526;2020-05-09;273;2020-04-12
Denmark;2020-05-10;total_deaths;31;1.94;529;2020-05-10;273;2020-04-12
Denmark;2020-05-11;total_deaths;32;1.95;533;2020-05-11;273;2020-04-12
Denmark;2020-05-12;total_deaths;33;1.93;527;2020-05-12;273;2020-04-12
Denmark;2020-05-13;total_deaths;34;1.95;533;2020-05-13;273;2020-04-12
Denmark;2020-05-14;total_deaths;35;1.97;537;2020-05-14;273;2020-04-12
Djibouti;2020-04-11;total_deaths;3;2;2;2020-04-11;1;2020-04-10
Djibouti;2020-04-12;total_deaths;4;2;2;2020-04-12;1;2020-04-10
Djibouti;2020-04-13;total_deaths;5;2;2;2020-04-13;1;2020-04-10
Djibouti;2020-04-14;total_deaths;6;2;2;2020-04-14;1;2020-04-10
Djibouti;2020-04-15;total_deaths;7;2;2;2020-04-15;1;2020-04-10
Djibouti;2020-04-16;total_deaths;8;2;2;2020-04-16;1;2020-04-10
Djibouti;2020-04-17;total_deaths;9;2;2;2020-04-17;1;2020-04-10
Djibouti;2020-04-18;total_deaths;10;2;2;2020-04-18;1;2020-04-10
Djibouti;2020-04-19;total_deaths;11;2;2;2020-04-19;1;2020-04-10
Djibouti;2020-04-20;total_deaths;12;2;2;2020-04-20;1;2020-04-10
Djibouti;2020-04-21;total_deaths;13;2;2;2020-04-21;1;2020-04-10
Djibouti;2020-04-22;total_deaths;14;2;2;2020-04-22;1;2020-04-10
Djibouti;2020-04-23;total_deaths;15;2;2;2020-04-23;1;2020-04-10
Djibouti;2020-04-24;total_deaths;16;2;2;2020-04-24;1;2020-04-10
Djibouti;2020-04-25;total_deaths;17;2;2;2020-04-25;1;2020-04-10
Djibouti;2020-04-26;total_deaths;18;2;2;2020-04-26;1;2020-04-10
Djibouti;2020-04-27;total_deaths;19;2;2;2020-04-27;1;2020-04-10
Djibouti;2020-04-28;total_deaths;20;2;2;2020-04-28;1;2020-04-10
Djibouti;2020-04-29;total_deaths;21;2;2;2020-04-29;1;2020-04-10
Djibouti;2020-04-30;total_deaths;22;2;2;2020-04-30;1;2020-04-10
Djibouti;2020-05-01;total_deaths;23;2;2;2020-05-01;1;2020-04-10
Djibouti;2020-05-02;total_deaths;24;2;2;2020-05-02;1;2020-04-10
Djibouti;2020-05-03;total_deaths;25;2;2;2020-05-03;1;2020-04-10
Djibouti;2020-05-04;total_deaths;26;2;2;2020-05-04;1;2020-04-10
Djibouti;2020-05-05;total_deaths;27;2;2;2020-05-05;1;2020-04-10
Dominican.Republic;2020-03-24;total_deaths;3;2;6;2020-03-24;3;2020-03-23
Dominican.Republic;2020-03-27;total_deaths;3;2;20;2020-03-27;10;2020-03-26
Dominican.Republic;2020-03-29;total_deaths;5;1.95;39;2020-03-29;20;2020-03-27
Dominican.Republic;2020-04-01;total_deaths;6;2.04;57;2020-04-01;28;2020-03-28
Dominican.Republic;2020-04-04;total_deaths;9;1.97;77;2020-04-04;39;2020-03-29
Dominican.Republic;2020-04-05;total_deaths;9;1.95;82;2020-04-05;42;2020-03-30
Dominican.Republic;2020-04-06;total_deaths;9;2.05;86;2020-04-06;42;2020-03-30
Dominican.Republic;2020-04-07;total_deaths;10;1.92;98;2020-04-07;51;2020-03-31
Dominican.Republic;2020-04-09;total_deaths;10;1.97;118;2020-04-09;60;2020-04-02
Dominican.Republic;2020-04-11;total_deaths;11;1.99;135;2020-04-11;68;2020-04-03
Dominican.Republic;2020-04-12;total_deaths;8;2.01;173;2020-04-12;86;2020-04-06
Dominican.Republic;2020-04-13;total_deaths;9;2.06;177;2020-04-13;86;2020-04-06
Dominican.Republic;2020-04-15;total_deaths;11;1.93;189;2020-04-15;98;2020-04-07
Dominican.Republic;2020-04-16;total_deaths;11;2;196;2020-04-16;98;2020-04-07
Dominican.Republic;2020-04-17;total_deaths;12;2.04;200;2020-04-17;98;2020-04-07
Dominican.Republic;2020-04-18;total_deaths;12;2.01;217;2020-04-18;108;2020-04-08
Dominican.Republic;2020-04-19;total_deaths;13;1.92;226;2020-04-19;118;2020-04-09
Dominican.Republic;2020-04-20;total_deaths;14;1.99;235;2020-04-20;118;2020-04-09
Dominican.Republic;2020-04-21;total_deaths;14;1.94;245;2020-04-21;126;2020-04-10
Dominican.Republic;2020-04-22;total_deaths;14;1.93;260;2020-04-22;135;2020-04-11
Dominican.Republic;2020-04-23;total_deaths;15;1.96;265;2020-04-23;135;2020-04-11
Dominican.Republic;2020-04-24;total_deaths;16;1.98;267;2020-04-24;135;2020-04-11
Dominican.Republic;2020-04-25;total_deaths;16;2.02;273;2020-04-25;135;2020-04-11
Dominican.Republic;2020-04-26;total_deaths;17;2.06;278;2020-04-26;135;2020-04-11
Dominican.Republic;2020-04-27;total_deaths;18;2.06;278;2020-04-27;135;2020-04-11
Dominican.Republic;2020-05-03;total_deaths;24;1.92;333;2020-05-03;173;2020-04-12
Dominican.Republic;2020-05-04;total_deaths;24;1.95;346;2020-05-04;177;2020-04-13
Dominican.Republic;2020-05-05;total_deaths;24;1.93;354;2020-05-05;183;2020-04-14
Dominican.Republic;2020-05-06;total_deaths;24;1.92;362;2020-05-06;189;2020-04-15
Dominican.Republic;2020-05-07;total_deaths;24;1.9;373;2020-05-07;196;2020-04-16
Dominican.Republic;2020-05-08;total_deaths;25;1.94;380;2020-05-08;196;2020-04-16
Dominican.Republic;2020-05-09;total_deaths;25;1.92;385;2020-05-09;200;2020-04-17
Dominican.Republic;2020-05-10;total_deaths;26;1.94;388;2020-05-10;200;2020-04-17
Dominican.Republic;2020-05-11;total_deaths;27;1.97;393;2020-05-11;200;2020-04-17
Dominican.Republic;2020-05-12;total_deaths;27;2.01;402;2020-05-12;200;2020-04-17
Dominican.Republic;2020-05-13;total_deaths;28;2.04;409;2020-05-13;200;2020-04-17
Dominican.Republic;2020-05-14;total_deaths;29;1.94;422;2020-05-14;217;2020-04-18
Ecuador;2020-03-14;total_deaths;3;2;2;2020-03-14;1;2020-03-13
Ecuador;2020-03-15;total_deaths;4;2;2;2020-03-15;1;2020-03-13
Ecuador;2020-03-16;total_deaths;5;2;2;2020-03-16;1;2020-03-13
Ecuador;2020-03-17;total_deaths;6;2;2;2020-03-17;1;2020-03-13
Ecuador;2020-03-22;total_deaths;3;2;14;2020-03-22;7;2020-03-21
Ecuador;2020-03-24;total_deaths;5;1.93;27;2020-03-24;14;2020-03-22
Ecuador;2020-03-25;total_deaths;5;2.07;29;2020-03-25;14;2020-03-22
Ecuador;2020-03-29;total_deaths;6;2;58;2020-03-29;29;2020-03-25
Ecuador;2020-03-31;total_deaths;7;1.93;79;2020-03-31;41;2020-03-27
Ecuador;2020-04-01;total_deaths;5;1.94;120;2020-04-01;62;2020-03-30
Ecuador;2020-04-02;total_deaths;6;1.94;120;2020-04-02;62;2020-03-30
Ecuador;2020-04-08;total_deaths;8;2.02;242;2020-04-08;120;2020-04-02
Ecuador;2020-04-10;total_deaths;9;2.05;297;2020-04-10;145;2020-04-03
Ecuador;2020-04-12;total_deaths;11;1.94;333;2020-04-12;172;2020-04-04
Ecuador;2020-04-13;total_deaths;11;1.97;355;2020-04-13;180;2020-04-05
Ecuador;2020-04-14;total_deaths;12;1.97;355;2020-04-14;180;2020-04-05
Ecuador;2020-04-15;total_deaths;11;2.03;388;2020-04-15;191;2020-04-06
Ecuador;2020-04-17;total_deaths;13;1.91;421;2020-04-17;220;2020-04-07
Ecuador;2020-04-18;total_deaths;13;2.07;456;2020-04-18;220;2020-04-07
Ecuador;2020-04-19;total_deaths;14;1.96;474;2020-04-19;242;2020-04-08
Ecuador;2020-04-20;total_deaths;14;2.1;507;2020-04-20;242;2020-04-08
Ecuador;2020-04-21;total_deaths;15;1.91;520;2020-04-21;272;2020-04-09
Ecuador;2020-04-22;total_deaths;16;1.97;537;2020-04-22;272;2020-04-09
Ecuador;2020-04-23;total_deaths;16;2.06;560;2020-04-23;272;2020-04-09
Ecuador;2020-04-24;total_deaths;17;1.94;576;2020-04-24;297;2020-04-10
Ecuador;2020-04-25;total_deaths;18;1.94;576;2020-04-25;297;2020-04-10
Ecuador;2020-04-26;total_deaths;19;1.94;576;2020-04-26;297;2020-04-10
Ecuador;2020-04-27;total_deaths;18;1.99;663;2020-04-27;333;2020-04-12
Ecuador;2020-04-28;total_deaths;13;1.91;871;2020-04-28;456;2020-04-18
Ecuador;2020-04-29;total_deaths;14;1.94;883;2020-04-29;456;2020-04-18
Ecuador;2020-04-30;total_deaths;15;1.97;900;2020-04-30;456;2020-04-18
Ecuador;2020-05-01;total_deaths;12;1.98;1063;2020-05-01;537;2020-04-22
Ecuador;2020-05-02;total_deaths;7;2.07;1371;2020-05-02;663;2020-04-27
Ecuador;2020-05-08;total_deaths;12;1.93;1704;2020-05-08;883;2020-04-29
Ecuador;2020-05-09;total_deaths;12;1.91;1717;2020-05-09;900;2020-04-30
