"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
195,2020-07-13,97280,128677,160074,126509
196,2020-07-14,100056,132348,164640,128570
197,2020-07-15,102910,136124,169338,130834
198,2020-07-16,105847,140008,174169,133039
199,2020-07-17,108867,144003,179139,135164
200,2020-07-18,111973,148112,184251,136947
201,2020-07-19,115168,152338,189508,137484
202,2020-07-20,118454,156685,194916,138396
203,2020-07-21,121834,161155,200476,140388
204,2020-07-22,125310,165753,206196,142358
205,2020-07-23,128886,170483,212080,144467
206,2020-07-24,132563,175347,218131,NA
207,2020-07-25,136345,180350,224355,NA
208,2020-07-26,140236,185496,230756,NA
209,2020-07-27,144237,190789,237341,NA
210,2020-07-28,148352,196232,244112,NA
211,2020-07-29,152585,201831,251077,NA
212,2020-07-30,156939,207590,258241,NA
213,2020-07-31,161417,213513,265609,NA
214,2020-08-01,166022,219605,273188,NA
215,2020-08-02,170759,225871,280983,NA
