"country","dias","otimista","casos_estimados","pessimista","estimativa_mortes","casos_confirmados","mortes_confirmadas","latitude","longitude","region"
"China","2019-12-30",15,15,15,1,27,0,35.86166,104.195397,"Asia"
"China","2019-12-31",19,19,19,1,27,0,35.86166,104.195397,"Asia"
"China","2020-01-01",22,23,24,1,27,0,35.86166,104.195397,"Asia"
"China","2020-01-02",28,29,30,2,44,0,35.86166,104.195397,"Asia"
"China","2020-01-03",35,36,37,2,44,0,35.86166,104.195397,"Asia"
"China","2020-01-04",43,44,45,2,59,0,35.86166,104.195397,"Asia"
"China","2020-01-05",53,54,55,3,59,0,35.86166,104.195397,"Asia"
"China","2020-01-06",65,67,69,4,59,0,35.86166,104.195397,"Asia"
"China","2020-01-07",81,83,85,5,59,0,35.86166,104.195397,"Asia"
"China","2020-01-08",100,102,104,6,59,0,35.86166,104.195397,"Asia"
"China","2020-01-09",123,126,129,7,59,1,35.86166,104.195397,"Asia"
"China","2020-01-10",152,156,160,9,59,1,35.86166,104.195397,"Asia"
"China","2020-01-11",189,193,197,11,59,1,35.86166,104.195397,"Asia"
"China","2020-01-12",232,238,244,13,59,1,35.86166,104.195397,"Asia"
"China","2020-01-13",287,294,301,16,59,2,35.86166,104.195397,"Asia"
"China","2020-01-14",355,363,371,20,59,2,35.86166,104.195397,"Asia"
"China","2020-01-15",438,448,458,25,59,2,35.86166,104.195397,"Asia"
"China","2020-01-16",540,553,566,31,63,2,35.86166,104.195397,"Asia"
"China","2020-01-17",666,682,698,38,80,3,35.86166,104.195397,"Asia"
"China","2020-01-18",823,842,861,47,216,3,35.86166,104.195397,"Asia"
"China","2020-01-19",1013,1037,1061,58,235,6,35.86166,104.195397,"Asia"
"China","2020-01-20",1248,1278,1308,71,386,17,35.86166,104.195397,"Asia"
"China","2020-01-21",1538,1574,1610,87,526,17,35.86166,104.195397,"Asia"
"China","2020-01-22",1891,1936,1981,107,623,26,35.86166,104.195397,"Asia"
"China","2020-01-23",2325,2380,2435,132,882,41,35.86166,104.195397,"Asia"
"China","2020-01-24",2853,2921,2989,162,1323,56,35.86166,104.195397,"Asia"
"China","2020-01-25",3497,3580,3663,199,1988,81,35.86166,104.195397,"Asia"
"China","2020-01-26",4278,4379,4480,243,2775,106,35.86166,104.195397,"Asia"
"China","2020-01-27",5221,5345,5469,297,4528,132,35.86166,104.195397,"Asia"
"China","2020-01-28",6355,6506,6657,361,5994,170,35.86166,104.195397,"Asia"
"China","2020-01-29",7711,7894,8077,438,7734,213,35.86166,104.195397,"Asia"
"China","2020-01-30",9321,9542,9763,530,9714,259,35.86166,104.195397,"Asia"
"China","2020-01-31",11214,11480,11746,637,11809,304,35.86166,104.195397,"Asia"
"China","2020-02-01",13421,13739,14057,763,14399,361,35.86166,104.195397,"Asia"
"China","2020-02-02",15964,16342,16720,907,17211,426,35.86166,104.195397,"Asia"
"China","2020-02-03",18852,19299,19746,1072,20448,492,35.86166,104.195397,"Asia"
"China","2020-02-04",22088,22611,23134,1255,24320,564,35.86166,104.195397,"Asia"
"China","2020-02-05",25650,26258,26866,1458,28047,637,35.86166,104.195397,"Asia"
"China","2020-02-06",29500,30199,30898,1677,31207,723,35.86166,104.195397,"Asia"
"China","2020-02-07",33578,34374,35170,1909,34625,812,35.86166,104.195397,"Asia"
"China","2020-02-08",37809,38705,39601,2149,37232,909,35.86166,104.195397,"Asia"
"China","2020-02-09",42101,43098,44095,2393,40206,1017,35.86166,104.195397,"Asia"
"China","2020-02-10",46360,47458,48556,2635,42696,1114,35.86166,104.195397,"Asia"
"China","2020-02-11",50493,51689,52885,2870,44724,1368,35.86166,104.195397,"Asia"
"China","2020-02-12",54419,55708,56997,3093,59865,1381,35.86166,104.195397,"Asia"
"China","2020-02-13",58073,59449,60825,3301,64021,1524,35.86166,104.195397,"Asia"
"China","2020-02-14",61410,62865,64320,3490,66559,1666,35.86166,104.195397,"Asia"
"China","2020-02-15",64405,65931,67457,3661,68566,1771,35.86166,104.195397,"Asia"
"China","2020-02-16",67051,68640,70229,3811,70618,1869,35.86166,104.195397,"Asia"
"China","2020-02-17",69358,71001,72644,3942,72508,2008,35.86166,104.195397,"Asia"
"China","2020-02-18",71344,73034,74724,4055,74258,2120,35.86166,104.195397,"Asia"
"China","2020-02-19",73036,74766,76496,4151,74652,2238,35.86166,104.195397,"Asia"
"China","2020-02-20",74465,76229,77993,4232,75543,2347,35.86166,104.195397,"Asia"
"China","2020-02-21",75663,77456,79249,4301,76369,2445,35.86166,104.195397,"Asia"
"China","2020-02-22",76662,78478,80294,4357,77016,2595,35.86166,104.195397,"Asia"
"China","2020-02-23",77489,79325,81161,4404,77234,2665,35.86166,104.195397,"Asia"
"China","2020-02-24",78171,80023,81875,4443,77749,2717,35.86166,104.195397,"Asia"
"China","2020-02-25",78733,80598,82463,4475,78159,2746,35.86166,104.195397,"Asia"
"China","2020-02-26",79193,81069,82945,4501,78598,2790,35.86166,104.195397,"Asia"
"China","2020-02-27",79569,81454,83339,4523,78927,2837,35.86166,104.195397,"Asia"
"China","2020-02-28",79877,81769,83661,4540,79355,2872,35.86166,104.195397,"Asia"
"China","2020-02-29",80127,82025,83923,4554,79929,2914,35.86166,104.195397,"Asia"
"China","2020-03-01",80331,82234,84137,4566,80134,2946,35.86166,104.195397,"Asia"
"China","2020-03-02",80496,82403,84310,4575,80261,2983,35.86166,104.195397,"Asia"
"China","2020-03-03",80631,82541,84451,4583,80380,3014,35.86166,104.195397,"Asia"
"China","2020-03-04",80740,82653,84566,4589,80497,3044,35.86166,104.195397,"Asia"
"China","2020-03-05",80828,82743,84658,4594,80667,3072,35.86166,104.195397,"Asia"
"China","2020-03-06",80900,82817,84734,4598,80768,3099,35.86166,104.195397,"Asia"
"China","2020-03-07",80958,82876,84794,4601,80814,3122,35.86166,104.195397,"Asia"
"China","2020-03-08",81006,82925,84844,4604,80859,3139,35.86166,104.195397,"Asia"
"China","2020-03-09",81044,82964,84884,4606,80879,3161,35.86166,104.195397,"Asia"
"China","2020-03-10",81075,82996,84917,4608,80908,3172,35.86166,104.195397,"Asia"
"China","2020-03-11",81100,83021,84942,4610,80932,3179,35.86166,104.195397,"Asia"
"China","2020-03-12",81120,83042,84964,4611,80954,3194,35.86166,104.195397,"Asia"
"China","2020-03-13",81137,83059,84981,4612,80973,3203,35.86166,104.195397,"Asia"
"China","2020-03-14",81149,83072,84995,4612,80995,3216,35.86166,104.195397,"Asia"
"China","2020-03-15",81160,83083,85006,4613,81020,3225,35.86166,104.195397,"Asia"
"China","2020-03-16",81169,83092,85015,4613,81063,3241,35.86166,104.195397,"Asia"
"China","2020-03-17",81177,83100,85023,4614,81086,3249,35.86166,104.195397,"Asia"
"China","2020-03-18",81182,83105,85028,4614,81130,3253,35.86166,104.195397,"Asia"
"China","2020-03-19",81187,83110,85033,4614,81229,3259,35.86166,104.195397,"Asia"
"China","2020-03-20",81190,83114,85038,4615,81281,3265,35.86166,104.195397,"Asia"
"China","2020-03-21",81193,83117,85041,4615,81346,3274,35.86166,104.195397,"Asia"
"China","2020-03-22",81196,83120,85044,4615,81484,3281,35.86166,104.195397,"Asia"
"China","2020-03-23",81198,83122,85046,4615,81553,3285,35.86166,104.195397,"Asia"
"China","2020-03-24",81199,83123,85047,4615,81631,3291,35.86166,104.195397,"Asia"
"China","2020-03-25",81201,83125,85049,4615,81733,3296,35.86166,104.195397,"Asia"
"China","2020-03-26",81202,83126,85050,4615,81827,3299,35.86166,104.195397,"Asia"
"China","2020-03-27",81203,83127,85051,4615,81946,3304,35.86166,104.195397,"Asia"
"China","2020-03-28",81203,83127,85051,4615,82059,3306,35.86166,104.195397,"Asia"
"China","2020-03-29",81204,83128,85052,4615,82157,3309,35.86166,104.195397,"Asia"
"China","2020-03-30",81204,83128,85052,4615,82241,3310,35.86166,104.195397,"Asia"
"China","2020-03-31",81205,83129,85053,4616,82295,3316,35.86166,104.195397,"Asia"
"China","2020-04-01",81205,83129,85053,4616,82395,3326,35.86166,104.195397,"Asia"
"China","2020-04-02",81205,83129,85053,4616,82465,3330,35.86166,104.195397,"Asia"
"China","2020-04-03",81205,83129,85053,4616,82527,3333,35.86166,104.195397,"Asia"
"China","2020-04-04",81206,83130,85054,4616,82575,3335,35.86166,104.195397,"Asia"
"China","2020-04-05",81206,83130,85054,4616,82642,3335,35.86166,104.195397,"Asia"
"China","2020-04-06",81206,83130,85054,4616,82698,3337,35.86166,104.195397,"Asia"
"China","2020-04-07",81206,83130,85054,4616,82784,3339,35.86166,104.195397,"Asia"
"China","2020-04-08",81206,83130,85054,4616,82870,3340,35.86166,104.195397,"Asia"
"China","2020-04-09",81206,83130,85054,4616,82925,3343,35.86166,104.195397,"Asia"
"China","2020-04-10",81206,83130,85054,4616,83004,3343,35.86166,104.195397,"Asia"
"China","2020-04-11",81206,83130,85054,4616,83097,3345,35.86166,104.195397,"Asia"
"China","2020-04-12",81206,83130,85054,4616,83209,3345,35.86166,104.195397,"Asia"
"China","2020-04-13",81206,83130,85054,4616,83303,3346,35.86166,104.195397,"Asia"
"China","2020-04-14",81206,83130,85054,4616,83352,3346,35.86166,104.195397,"Asia"
"China","2020-04-15",81206,83130,85054,4616,83402,4636,35.86166,104.195397,"Asia"
"China","2020-04-16",81206,83130,85054,4616,83754,4636,35.86166,104.195397,"Asia"
"China","2020-04-17",81206,83130,85054,4616,83785,4636,35.86166,104.195397,"Asia"
"China","2020-04-18",81206,83130,85054,4616,83803,4636,35.86166,104.195397,"Asia"
"China","2020-04-19",81206,83130,85054,4616,83817,4636,35.86166,104.195397,"Asia"
"China","2020-04-20",81206,83130,85054,4616,83849,4636,35.86166,104.195397,"Asia"
"China","2020-04-21",81206,83130,85054,4616,83864,4636,35.86166,104.195397,"Asia"
"China","2020-04-22",81206,83130,85054,4616,83876,4636,35.86166,104.195397,"Asia"
"China","2020-04-23",81206,83130,85054,4616,83884,4636,35.86166,104.195397,"Asia"
"China","2020-04-24",81206,83130,85054,4616,83899,4636,35.86166,104.195397,"Asia"
"China","2020-04-25",81206,83130,85054,4616,83909,4637,35.86166,104.195397,"Asia"
"China","2020-04-26",81206,83130,85054,4616,83912,4637,35.86166,104.195397,"Asia"
"China","2020-04-27",81206,83130,85054,4616,83938,4637,35.86166,104.195397,"Asia"
"China","2020-04-28",81206,83130,85054,4616,83940,4637,35.86166,104.195397,"Asia"
"China","2020-04-29",81206,83130,85054,4616,83944,4637,35.86166,104.195397,"Asia"
"China","2020-04-30",81206,83130,85054,4616,83956,4637,35.86166,104.195397,"Asia"
"China","2020-05-01",81206,83130,85054,4616,83959,4637,35.86166,104.195397,"Asia"
"China","2020-05-02",81206,83130,85054,4616,83961,4637,35.86166,104.195397,"Asia"
"China","2020-05-03",81206,83130,85054,4616,83964,4637,35.86166,104.195397,"Asia"
"China","2020-05-04",81206,83130,85054,4616,83966,4637,35.86166,104.195397,"Asia"
"China","2020-05-05",81206,83130,85054,4616,83968,4637,35.86166,104.195397,"Asia"
"China","2020-05-06",81206,83130,85054,4616,83970,4637,35.86166,104.195397,"Asia"
"China","2020-05-07",81206,83130,85054,4616,83976,4637,35.86166,104.195397,"Asia"
"China","2020-05-08",81206,83130,85054,4616,83976,4637,35.86166,104.195397,"Asia"
"China","2020-05-09",81206,83130,85054,4616,83991,4637,35.86166,104.195397,"Asia"
"China","2020-05-10",81206,83130,85054,4616,84010,4637,35.86166,104.195397,"Asia"
"China","2020-05-11",81206,83130,85054,4616,84011,4637,35.86166,104.195397,"Asia"
