"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
186,2020-07-04,29921,32430,34939,34257
187,2020-07-05,30838,33424,36010,34645
188,2020-07-06,31751,34413,37075,34984
189,2020-07-07,32658,35396,38134,35820
190,2020-07-08,33556,36370,39184,36511
191,2020-07-09,34446,37334,40222,37060
192,2020-07-10,35324,38286,41248,38265
193,2020-07-11,36190,39224,42258,38616
194,2020-07-12,37040,40146,43252,39421
195,2020-07-13,37876,41052,44228,39800
196,2020-07-14,38695,41939,45183,40341
197,2020-07-15,39495,42807,46119,NA
198,2020-07-16,40278,43655,47032,NA
199,2020-07-17,41040,44481,47922,NA
200,2020-07-18,41781,45284,48787,NA
201,2020-07-19,42501,46065,49629,NA
202,2020-07-20,43200,46822,50444,NA
203,2020-07-21,43877,47556,51235,NA
204,2020-07-22,44531,48265,51999,NA
205,2020-07-23,45162,48949,52736,NA
206,2020-07-24,45771,49609,53447,NA
