"dia_ano","dias","otimista","casos_estimados","pessimista","x"
199,2020-07-17,397,426,455,425
200,2020-07-18,402,431,460,429
201,2020-07-19,405,435,465,429
202,2020-07-20,410,440,470,431
203,2020-07-21,414,444,474,435
204,2020-07-22,418,448,478,451
205,2020-07-23,421,452,483,458
206,2020-07-24,424,455,486,465
207,2020-07-25,428,459,490,473
208,2020-07-26,431,462,493,473
209,2020-07-27,433,465,497,474
210,2020-07-28,436,468,500,NA
211,2020-07-29,439,471,503,NA
212,2020-07-30,442,474,506,NA
213,2020-07-31,444,476,508,NA
214,2020-08-01,447,479,511,NA
215,2020-08-02,448,481,514,NA
216,2020-08-03,451,484,517,NA
217,2020-08-04,453,486,519,NA
218,2020-08-05,455,488,521,NA
219,2020-08-06,457,490,523,NA
