"country","dias","otimista","casos_estimados","pessimista","estimativa_mortes","casos_confirmados"
"Gibraltar",2019-12-30,0,0,0,NA,0
"Gibraltar",2019-12-31,0,0,0,NA,0
"Gibraltar",2020-01-01,0,0,0,NA,0
"Gibraltar",2020-01-02,0,0,0,NA,0
"Gibraltar",2020-01-03,0,0,0,NA,0
"Gibraltar",2020-01-04,0,0,0,NA,0
"Gibraltar",2020-01-05,0,0,0,NA,0
"Gibraltar",2020-01-06,0,0,0,NA,0
"Gibraltar",2020-01-07,0,0,0,NA,0
"Gibraltar",2020-01-08,0,0,0,NA,0
"Gibraltar",2020-01-09,0,0,0,NA,0
"Gibraltar",2020-01-10,0,0,0,NA,0
"Gibraltar",2020-01-11,0,0,0,NA,0
"Gibraltar",2020-01-12,0,0,0,NA,0
"Gibraltar",2020-01-13,0,0,0,NA,0
"Gibraltar",2020-01-14,0,0,0,NA,0
"Gibraltar",2020-01-15,0,0,0,NA,0
"Gibraltar",2020-01-16,0,0,0,NA,0
"Gibraltar",2020-01-17,0,0,0,NA,0
"Gibraltar",2020-01-18,0,0,0,NA,0
"Gibraltar",2020-01-19,0,0,0,NA,0
"Gibraltar",2020-01-20,0,0,0,NA,0
"Gibraltar",2020-01-21,0,0,0,NA,0
"Gibraltar",2020-01-22,0,0,0,NA,0
"Gibraltar",2020-01-23,0,0,0,NA,0
"Gibraltar",2020-01-24,0,0,0,NA,0
"Gibraltar",2020-01-25,0,0,0,NA,0
"Gibraltar",2020-01-26,0,0,0,NA,0
"Gibraltar",2020-01-27,0,0,0,NA,0
"Gibraltar",2020-01-28,0,0,0,NA,0
"Gibraltar",2020-01-29,0,0,0,NA,0
"Gibraltar",2020-01-30,0,0,0,NA,0
"Gibraltar",2020-01-31,0,0,0,NA,0
"Gibraltar",2020-02-01,0,0,0,NA,0
"Gibraltar",2020-02-02,0,0,0,NA,0
"Gibraltar",2020-02-03,0,0,0,NA,0
"Gibraltar",2020-02-04,0,0,0,NA,0
"Gibraltar",2020-02-05,0,0,0,NA,0
"Gibraltar",2020-02-06,0,0,0,NA,0
"Gibraltar",2020-02-07,0,0,0,NA,0
"Gibraltar",2020-02-08,0,0,0,NA,0
"Gibraltar",2020-02-09,0,0,0,NA,0
"Gibraltar",2020-02-10,0,0,0,NA,0
"Gibraltar",2020-02-11,0,0,0,NA,0
"Gibraltar",2020-02-12,0,0,0,NA,0
"Gibraltar",2020-02-13,0,0,0,NA,0
"Gibraltar",2020-02-14,0,0,0,NA,0
"Gibraltar",2020-02-15,0,0,0,NA,0
"Gibraltar",2020-02-16,0,0,0,NA,0
"Gibraltar",2020-02-17,0,0,0,NA,0
"Gibraltar",2020-02-18,0,0,0,NA,0
"Gibraltar",2020-02-19,0,0,0,NA,0
"Gibraltar",2020-02-20,0,0,0,NA,0
"Gibraltar",2020-02-21,0,0,0,NA,0
"Gibraltar",2020-02-22,0,0,0,NA,0
"Gibraltar",2020-02-23,0,0,0,NA,0
"Gibraltar",2020-02-24,0,0,0,NA,0
"Gibraltar",2020-02-25,0,0,0,NA,0
"Gibraltar",2020-02-26,0,0,0,NA,0
"Gibraltar",2020-02-27,0,0,0,NA,0
"Gibraltar",2020-02-28,0,0,0,NA,0
"Gibraltar",2020-02-29,0,0,0,NA,0
"Gibraltar",2020-03-01,0,0,0,NA,0
"Gibraltar",2020-03-02,0,0,0,NA,0
"Gibraltar",2020-03-03,0,0,0,NA,0
"Gibraltar",2020-03-04,0,0,0,NA,0
"Gibraltar",2020-03-05,0,0,0,NA,0
"Gibraltar",2020-03-06,0,0,0,NA,0
"Gibraltar",2020-03-07,0,0,0,NA,0
"Gibraltar",2020-03-08,0,0,0,NA,0
"Gibraltar",2020-03-09,0,0,0,NA,0
"Gibraltar",2020-03-10,0,0,0,NA,0
"Gibraltar",2020-03-11,0,0,0,NA,0
"Gibraltar",2020-03-12,0,0,0,NA,0
"Gibraltar",2020-03-13,0,1,2,NA,0
"Gibraltar",2020-03-14,0,1,2,NA,0
"Gibraltar",2020-03-15,0,1,2,NA,0
"Gibraltar",2020-03-16,1,2,3,NA,0
"Gibraltar",2020-03-17,1,2,3,NA,0
"Gibraltar",2020-03-18,1,3,5,NA,0
"Gibraltar",2020-03-19,2,5,8,NA,10
"Gibraltar",2020-03-20,3,6,9,NA,10
"Gibraltar",2020-03-21,4,9,14,NA,10
"Gibraltar",2020-03-22,6,12,18,NA,15
"Gibraltar",2020-03-23,8,16,24,NA,15
"Gibraltar",2020-03-24,10,21,32,NA,15
"Gibraltar",2020-03-25,13,28,43,NA,26
"Gibraltar",2020-03-26,17,37,57,NA,35
"Gibraltar",2020-03-27,22,47,72,NA,55
"Gibraltar",2020-03-28,28,59,90,NA,56
"Gibraltar",2020-03-29,34,73,112,NA,NA
"Gibraltar",2020-03-30,42,88,134,NA,NA
"Gibraltar",2020-03-31,48,102,156,NA,NA
"Gibraltar",2020-04-01,55,116,177,NA,NA
"Gibraltar",2020-04-02,61,129,197,NA,NA
"Gibraltar",2020-04-03,66,140,214,NA,NA
"Gibraltar",2020-04-04,71,150,229,NA,NA
