"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-06-04,10242,10424,10333,10945,9721,10532
2020-06-05,10702,10780,10741,11377,10105,10846
2020-06-06,11182,11138,11160,11820,10500,11285
2020-06-07,11684,11495,11590,12276,10904,11565
2020-06-08,12208,11853,12030,12742,11318,11565
2020-06-09,12756,12209,12482,13221,11743,12192
2020-06-10,13329,12564,12946,13712,12180,12594
2020-06-11,13927,12916,13422,14216,12628,12953
2020-06-12,14552,13265,13908,14731,13085,NA
2020-06-13,15205,13610,14408,15261,13555,NA
2020-06-14,15888,13951,14920,15803,14037,NA
2020-06-15,16601,14287,15444,16358,14530,NA
2020-06-16,17346,14617,15982,16928,15036,NA
2020-06-17,18124,14942,16533,17511,15555,NA
2020-06-18,18938,15260,17099,18111,16087,NA
