"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-04-04,42,30,36,48,24,29
2020-04-05,54,45,50,66,34,34
2020-04-06,69,66,68,90,46,48
2020-04-07,88,93,90,119,61,107
2020-04-08,113,126,120,159,81,128
2020-04-09,145,162,154,204,104,166
2020-04-10,186,198,192,255,129,193
2020-04-11,238,230,234,310,158,230
2020-04-12,304,256,280,371,189,NA
2020-04-13,390,275,332,440,224,NA
2020-04-14,499,289,394,523,265,NA
2020-04-15,640,299,470,624,316,NA
2020-04-16,819,306,562,746,378,NA
2020-04-17,1049,310,680,902,458,NA
2020-04-18,1344,313,828,1099,557,NA
