"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-03-02,55765,3960,29862,37125,22599,40
2020-03-03,56560,4278,30419,37818,23020,51
2020-03-04,57366,4620,30993,38532,23454,85
2020-03-05,58184,4990,31587,39270,23904,115
2020-03-06,59013,5389,32201,40033,24369,163
2020-03-07,59854,5820,32837,40824,24850,206
2020-03-08,60707,6284,33496,41643,25349,273
2020-03-09,61572,6784,34178,42491,25865,321
2020-03-10,62449,7323,34886,43371,26401,373
2020-03-11,63339,7903,35621,44285,26957,456
2020-03-12,64242,8528,36385,45235,27535,590
2020-03-13,65158,9201,37180,46223,28137,707
2020-03-14,66086,9925,38006,47250,28762,1140
2020-03-15,67028,10705,38866,48320,29412,1391
2020-03-16,67983,11542,39762,49433,30091,1543
2020-03-17,68952,12443,40698,50597,30799,1950
2020-03-18,69935,13411,41673,51809,31537,2630
2020-03-19,70931,14449,42690,53074,32306,3277
2020-03-20,71942,15565,43754,54396,33112,3983
2020-03-21,72967,16760,44864,55776,33952,5018
2020-03-22,74007,18042,46024,57219,34829,5683
2020-03-23,75062,19416,47239,58729,35749,6650
2020-03-24,76132,20886,48509,60308,36710,8077
2020-03-25,77217,22458,49838,61960,37716,9529
2020-03-26,78317,24138,51228,63688,38768,11658
2020-03-27,79433,25932,52682,65496,39868,14543
2020-03-28,80565,27846,54206,67391,41021,17089
2020-03-29,81713,29885,55799,69371,42227,19522
2020-03-30,82878,32056,57467,71445,43489,22141
2020-03-31,84059,34364,59212,73614,44810,25150
2020-04-01,85257,36816,61036,75882,46190,29474
2020-04-02,86472,39416,62944,78254,47634,33718
2020-04-03,87704,42169,64936,80731,49141,38168
2020-04-04,88954,45082,67018,83319,50717,41903
2020-04-05,90222,48157,69190,86019,52361,47806
2020-04-06,91507,51400,71454,88834,54074,51608
2020-04-07,92812,54813,73812,91766,55858,55242
2020-04-08,94134,58398,76266,94816,57716,60733
2020-04-09,95476,62158,78817,97988,59646,65077
2020-04-10,96836,66092,81464,101279,61649,70272
2020-04-11,98216,70202,84209,104691,63727,78991
2020-04-12,99616,74484,87050,108224,65876,84279
2020-04-13,101036,78936,89986,111874,68098,88621
2020-04-14,102476,83554,93015,115639,70391,93873
2020-04-15,103936,88333,96134,119517,72751,98476
2020-04-16,105417,93266,99342,123505,75179,103093
2020-04-17,106920,98345,102632,127596,77668,108692
2020-04-18,108443,103559,106001,131784,80218,114217
2020-04-19,109989,108897,109443,136063,82823,120067
2020-04-20,111556,114348,112952,140426,85478,124743
2020-04-21,113146,119898,116522,144864,88180,129044
2020-04-22,114758,125532,120145,149368,90922,133495
2020-04-23,116394,131234,123814,153930,93698,138078
2020-04-24,118053,136988,127520,158537,96503,143464
2020-04-25,119735,142776,131256,163182,99330,148377
2020-04-26,121441,148582,135012,167852,102172,152840
2020-04-27,123172,154386,138779,172535,105023,157149
2020-04-28,124927,160173,142550,177223,107877,161145
2020-04-29,126708,165923,146316,181905,110727,165221
2020-04-30,128513,171621,150067,186568,113566,171253
2020-05-01,130345,177249,153797,191206,116388,177454
2020-05-02,132202,182792,157497,195806,119188,182260
2020-05-03,134087,188236,161162,200362,121962,186599
2020-05-04,135997,193566,164782,204863,124701,190584
2020-05-05,137936,198770,168353,209302,127404,194990
2020-05-06,139901,203838,171870,213675,130065,201201
2020-05-07,141895,208760,175328,217974,132682,206715
2020-05-08,143917,213528,178722,222193,135251,211364
2020-05-09,145968,218134,182051,226332,137770,215260
2020-05-10,148048,222574,185311,230385,140237,219183
2020-05-11,150158,226844,188501,234351,142651,223060
2020-05-12,152298,230940,191619,238227,145011,226463
2020-05-13,154469,234862,194666,242015,147317,229705
2020-05-14,156670,238609,197640,245713,149567,233151
2020-05-15,158903,242182,200542,249321,151763,236711
2020-05-16,161167,245582,203374,252841,153907,240161
