"dia_ano","dias","otimista","casos_estimados","pessimista","x"
175,2020-06-23,306,373,440,380
176,2020-06-24,316,385,454,387
177,2020-06-25,325,396,467,394
178,2020-06-26,335,408,481,401
179,2020-06-27,345,421,497,406
180,2020-06-28,355,433,511,407
181,2020-06-29,367,447,527,413
182,2020-06-30,377,460,543,417
183,2020-07-01,389,474,559,420
184,2020-07-02,401,489,577,427
185,2020-07-03,413,504,595,438
186,2020-07-04,426,519,612,NA
187,2020-07-05,439,535,631,NA
188,2020-07-06,452,551,650,NA
189,2020-07-07,466,568,670,NA
190,2020-07-08,480,585,690,NA
191,2020-07-09,494,603,712,NA
192,2020-07-10,509,621,733,NA
193,2020-07-11,525,640,755,NA
194,2020-07-12,540,659,778,NA
195,2020-07-13,557,679,801,NA
