"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
170,2020-06-18,20738,23887,27036,25633
171,2020-06-19,21758,25062,28366,26906
172,2020-06-20,22829,26295,29761,27698
173,2020-06-21,23953,27590,31227,28657
174,2020-06-22,25131,28947,32763,29395
175,2020-06-23,26368,30372,34376,30248
176,2020-06-24,27665,31866,36067,31230
177,2020-06-25,29027,33435,37843,32065
178,2020-06-26,30455,35080,39705,32864
179,2020-06-27,31954,36806,41658,33521
180,2020-06-28,33526,38617,43708,34312
181,2020-06-29,35177,40518,45859,NA
182,2020-06-30,36908,42512,48116,NA
183,2020-07-01,38724,44604,50484,NA
184,2020-07-02,40630,46799,52968,NA
185,2020-07-03,42629,49102,55575,NA
186,2020-07-04,44726,51518,58310,NA
187,2020-07-05,46927,54053,61179,NA
188,2020-07-06,49237,56713,64189,NA
189,2020-07-07,51660,59504,67348,NA
190,2020-07-08,54203,62433,70663,NA
