"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
178,2020-06-26,38,44,50,49
179,2020-06-27,41,47,53,49
180,2020-06-28,43,50,57,51
181,2020-06-29,47,54,61,56
182,2020-06-30,49,57,65,60
183,2020-07-01,53,61,69,69
184,2020-07-02,57,66,75,69
185,2020-07-03,60,70,80,72
186,2020-07-04,65,75,85,73
187,2020-07-05,69,80,91,73
188,2020-07-06,74,86,98,76
189,2020-07-07,79,92,105,NA
190,2020-07-08,84,98,112,NA
191,2020-07-09,90,105,120,NA
192,2020-07-10,97,112,127,NA
193,2020-07-11,103,120,137,NA
194,2020-07-12,110,128,146,NA
195,2020-07-13,118,137,156,NA
196,2020-07-14,127,147,167,NA
197,2020-07-15,135,157,179,NA
198,2020-07-16,145,168,191,NA
