"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-06-13,24906,25873,25390,27274,23506,25932
2020-06-14,26092,26944,26518,28486,24550,26441
2020-06-15,27334,28034,27684,29738,25630,27581
2020-06-16,28636,29142,28889,31033,26745,28952
2020-06-17,29999,30266,30132,32368,27896,30441
2020-06-18,31428,31404,31416,33747,29085,31671
2020-06-19,32924,32554,32739,35168,30310,33142
2020-06-20,34492,33715,34104,36635,31573,34216
2020-06-21,36134,34883,35508,38143,32873,34858
2020-06-22,37855,36057,36956,39698,34214,35784
2020-06-23,39657,37235,38446,41299,35593,36827
2020-06-24,41546,38413,39980,42947,37013,NA
2020-06-25,43524,39591,41558,44642,38474,NA
2020-06-26,45596,40765,43180,46384,39976,NA
2020-06-27,47767,41934,44850,48178,41522,NA
2020-06-28,50042,43095,46568,50024,43112,NA
2020-06-29,52425,44246,48336,51923,44749,NA
2020-06-30,54921,45385,50153,53875,46431,NA
2020-07-01,57536,46510,52023,55883,48163,NA
2020-07-02,60276,47619,53948,57951,49945,NA
2020-07-03,63146,48710,55928,60078,51778,NA
