"dia_ano","dias","otimista","casos_estimados","pessimista","x"
183,2020-07-01,327,348,369,347
184,2020-07-02,337,359,381,362
185,2020-07-03,348,371,394,376
186,2020-07-04,359,383,407,383
187,2020-07-05,372,396,420,393
188,2020-07-06,383,408,433,406
189,2020-07-07,396,422,448,419
190,2020-07-08,408,435,462,432
191,2020-07-09,421,449,477,447
192,2020-07-10,435,464,493,459
193,2020-07-11,449,479,509,485
194,2020-07-12,464,495,526,NA
195,2020-07-13,479,511,543,NA
196,2020-07-14,494,527,560,NA
197,2020-07-15,511,545,579,NA
198,2020-07-16,527,562,597,NA
199,2020-07-17,544,580,616,NA
200,2020-07-18,562,599,636,NA
201,2020-07-19,581,619,657,NA
202,2020-07-20,600,639,678,NA
203,2020-07-21,619,660,701,NA
