"dia_ano","dias","otimista","casos_estimados","pessimista","x"
152,2020-05-31,178,214,250,222
153,2020-06-01,187,225,263,228
154,2020-06-02,197,237,277,237
155,2020-06-03,208,250,292,247
156,2020-06-04,218,263,308,254
157,2020-06-05,230,277,324,260
158,2020-06-06,242,291,340,269
159,2020-06-07,255,307,359,272
160,2020-06-08,268,323,378,NA
161,2020-06-09,282,340,398,NA
162,2020-06-10,297,358,419,NA
163,2020-06-11,313,377,441,NA
164,2020-06-12,330,397,464,NA
165,2020-06-13,347,418,489,NA
166,2020-06-14,365,440,515,NA
