"dia_ano","dias","otimista","casos_estimados","pessimista","x"
184,2020-07-02,79,94,109,91
185,2020-07-03,83,99,115,107
186,2020-07-04,87,104,121,114
187,2020-07-05,92,110,128,117
188,2020-07-06,97,116,135,122
189,2020-07-07,103,123,143,128
190,2020-07-08,109,130,151,134
191,2020-07-09,115,137,159,136
192,2020-07-10,122,145,168,146
193,2020-07-11,128,153,178,153
194,2020-07-12,135,161,187,161
195,2020-07-13,143,170,197,NA
196,2020-07-14,150,179,208,NA
197,2020-07-15,159,189,219,NA
198,2020-07-16,168,200,232,NA
199,2020-07-17,177,211,245,NA
200,2020-07-18,187,223,259,NA
201,2020-07-19,197,235,273,NA
202,2020-07-20,208,248,288,NA
203,2020-07-21,220,262,304,NA
204,2020-07-22,232,277,322,NA
