"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-05-23,876,876,876,896,856,858
2020-05-24,940,940,940,962,918,924
2020-05-25,1009,1009,1009,1032,986,1023
2020-05-26,1083,1083,1083,1108,1058,1100
2020-05-27,1163,1163,1163,1190,1136,1186
2020-05-28,1249,1249,1249,1278,1220,1262
2020-05-29,1341,1341,1341,1372,1310,1356
2020-05-30,1439,1439,1439,1472,1406,1418
2020-05-31,1545,1545,1545,1581,1509,NA
2020-06-01,1659,1659,1659,1697,1621,NA
2020-06-02,1781,1781,1781,1822,1740,NA
2020-06-03,1912,1912,1912,1956,1868,NA
2020-06-04,2053,2053,2053,2100,2006,NA
2020-06-05,2204,2204,2204,2255,2153,NA
2020-06-06,2366,2366,2366,2420,2312,NA
