"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-07-09,31125,33413,32269,34400,30138,33876
2020-07-10,32498,34372,33435,35643,31227,35138
2020-07-11,33932,35307,34620,36907,32333,35793
2020-07-12,35429,36216,35822,38188,33456,36244
2020-07-13,36992,37096,37044,39491,34597,36696
2020-07-14,38625,37948,38286,40815,35757,37832
2020-07-15,40329,38768,39548,42160,36936,38895
2020-07-16,42109,39558,40834,43531,38137,40201
2020-07-17,43967,40315,42141,44924,39358,40681
2020-07-18,45907,41039,43473,46344,40602,40795
2020-07-19,47932,41731,44832,47793,41871,40769
2020-07-20,50047,42390,46218,49271,43165,NA
2020-07-21,52256,43017,47636,50782,44490,NA
2020-07-22,54561,43612,49086,52328,45844,NA
2020-07-23,56969,44176,50572,53912,47232,NA
2020-07-24,59483,44709,52096,55537,48655,NA
2020-07-25,62107,45212,53660,57204,50116,NA
2020-07-26,64848,45686,55267,58917,51617,NA
2020-07-27,67709,46133,56921,60681,53161,NA
2020-07-28,70697,46552,58624,62496,54752,NA
2020-07-29,73816,46946,60381,64369,56393,NA
