"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-07-06,25724,26738,26231,28345,24117,26511
2020-07-07,26857,27705,27281,29479,25083,27514
2020-07-08,28039,28682,28360,30645,26075,28411
2020-07-09,29274,29666,29470,31845,27095,29745
2020-07-10,30562,30658,30610,33077,28143,31269
2020-07-11,31908,31654,31781,34342,29220,32465
2020-07-12,33313,32653,32983,35641,30325,32963
2020-07-13,34779,33653,34216,36973,31459,33359
2020-07-14,36310,34653,35482,38341,32623,34156
2020-07-15,37909,35651,36780,39744,33816,35445
2020-07-16,39578,36644,38111,41182,35040,36542
2020-07-17,41320,37631,39476,42657,36295,NA
2020-07-18,43139,38611,40875,44169,37581,NA
2020-07-19,45038,39582,42310,45720,38900,NA
2020-07-20,47021,40541,43781,47309,40253,NA
2020-07-21,49091,41489,45290,48940,41640,NA
2020-07-22,51252,42422,46837,50611,43063,NA
2020-07-23,53508,43341,48424,52326,44522,NA
2020-07-24,55864,44243,50054,54088,46020,NA
2020-07-25,58323,45127,51725,55893,47557,NA
2020-07-26,60891,45993,53442,57749,49135,NA
