"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-05-02,3568,3749,3658,4153,3163,3805
2020-05-03,3906,4078,3992,4533,3451,4040
2020-05-04,4276,4423,4350,4939,3761,4227
2020-05-05,4681,4785,4733,5374,4092,4530
2020-05-06,5125,5161,5143,5840,4446,5028
2020-05-07,5610,5550,5580,6336,4824,5389
2020-05-08,6141,5949,6045,6864,5226,5909
2020-05-09,6723,6356,6540,7426,5654,6765
2020-05-10,7360,6769,7064,8021,6107,NA
2020-05-11,8057,7185,7621,8653,6589,NA
2020-05-12,8821,7601,8211,9323,7099,NA
2020-05-13,9656,8015,8836,10033,7639,NA
2020-05-14,10571,8423,9497,10783,8211,NA
2020-05-15,11572,8824,10198,11579,8817,NA
2020-05-16,12669,9214,10942,12424,9460,NA
