"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
109,2020-04-18,148,178,208,171
110,2020-04-19,154,186,218,174
111,2020-04-20,160,193,226,181
112,2020-04-21,166,200,234,181
113,2020-04-22,171,206,241,183
114,2020-04-23,176,212,248,221
115,2020-04-24,180,217,254,240
116,2020-04-25,183,221,259,247
117,2020-04-26,187,225,263,NA
118,2020-04-27,190,229,268,NA
119,2020-04-28,192,232,272,NA
120,2020-04-29,195,235,275,NA
121,2020-04-30,197,237,277,NA
122,2020-05-01,198,239,280,NA
123,2020-05-02,200,241,282,NA
