"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
164,2020-06-12,228,260,292,247
165,2020-06-13,244,278,312,261
166,2020-06-14,261,297,333,272
167,2020-06-15,279,318,357,291
168,2020-06-16,298,340,382,307
169,2020-06-17,319,364,409,357
170,2020-06-18,341,389,437,380
171,2020-06-19,365,416,467,430
172,2020-06-20,389,444,499,481
173,2020-06-21,417,475,533,495
174,2020-06-22,446,508,570,534
175,2020-06-23,476,543,610,NA
176,2020-06-24,509,580,651,NA
177,2020-06-25,545,621,697,NA
178,2020-06-26,582,663,744,NA
179,2020-06-27,622,709,796,NA
180,2020-06-28,665,758,851,NA
181,2020-06-29,710,810,910,NA
182,2020-06-30,760,866,972,NA
183,2020-07-01,812,926,1040,NA
184,2020-07-02,868,990,1112,NA
