"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
177,2020-06-25,18842,20842,22842,21081
178,2020-06-26,19672,21760,23848,21908
179,2020-06-27,20539,22719,24899,23319
180,2020-06-28,21443,23720,25997,24421
181,2020-06-29,22388,24765,27142,24817
182,2020-06-30,23375,25857,28339,25411
183,2020-07-01,24405,26996,29587,25915
184,2020-07-02,25481,28186,30891,26612
185,2020-07-03,26604,29428,32252,28186
186,2020-07-04,27775,30724,33673,29761
187,2020-07-05,28999,32078,35157,30217
188,2020-07-06,30278,33492,36706,NA
189,2020-07-07,31612,34968,38324,NA
190,2020-07-08,33005,36509,40013,NA
191,2020-07-09,34460,38118,41776,NA
192,2020-07-10,35977,39797,43617,NA
193,2020-07-11,37563,41551,45539,NA
194,2020-07-12,39218,43382,47546,NA
195,2020-07-13,40947,45294,49641,NA
196,2020-07-14,42751,47290,51829,NA
197,2020-07-15,44634,49373,54112,NA
