location;data;variavel;diasDuplicar;dataPrimeirosCasos;primeirosCasos;dataUltimosCasos;ultimosCasos;estimado
Comoros;2020-06-02;total_deaths;9;2020-05-26;1;2020-06-02;2;2
Congo;2020-06-02;total_deaths;23;2020-05-13;11;2020-06-02;20;1.82
Cote.d'Ivoire;2020-06-02;total_deaths;30;2020-05-06;18;2020-06-02;33;1.83
Croatia;2020-06-02;total_deaths;40;2020-04-26;55;2020-06-02;103;1.87
Cuba;2020-06-02;total_deaths;43;2020-04-23;43;2020-06-02;83;1.93
Cyprus;2020-06-02;total_deaths;58;2020-04-08;9;2020-06-02;17;1.89
Czech.Republic;2020-06-02;total_deaths;49;2020-04-17;173;2020-06-02;323;1.87
Democratic.Republic.of.Congo;2020-06-02;total_deaths;28;2020-05-08;39;2020-06-02;72;1.85
Denmark;2020-06-02;total_deaths;50;2020-04-16;321;2020-06-02;580;1.81
Dominican.Republic;2020-06-02;total_deaths;38;2020-04-28;286;2020-06-02;515;1.8
Ecuador;2020-06-02;total_deaths;26;2020-05-09;1717;2020-06-02;3438;2
Egypt;2020-06-02;total_deaths;22;2020-05-14;571;2020-06-02;1052;1.84
El.Salvador;2020-06-02;total_deaths;20;2020-05-16;26;2020-06-02;49;1.88
Equatorial.Guinea;2020-06-02;total_deaths;22;2020-05-13;6;2020-06-02;12;2
Estonia;2020-06-02;total_deaths;50;2020-04-16;36;2020-06-02;68;1.89
Ethiopia;2020-06-02;total_deaths;7;2020-05-28;7;2020-06-02;14;2
Finland;2020-06-02;total_deaths;42;2020-04-24;177;2020-06-02;320;1.81
France;2020-06-02;total_deaths;52;2020-04-14;15729;2020-06-02;28940;1.84
Gabon;2020-06-02;total_deaths;18;2020-05-18;11;2020-06-02;20;1.82
Georgia;2020-06-02;total_deaths;35;2020-04-30;6;2020-06-02;13;2.17
Germany;2020-06-02;total_deaths;46;2020-04-20;4598;2020-06-02;8551;1.86
Ghana;2020-06-02;total_deaths;27;2020-05-08;18;2020-06-02;38;2.11
Greece;2020-06-02;total_deaths;53;2020-04-13;99;2020-06-02;179;1.81
Guatemala;2020-06-02;total_deaths;9;2020-05-27;68;2020-06-02;123;1.81
Guernsey;2020-06-02;total_deaths;51;2020-04-15;7;2020-06-02;13;1.86
Guinea;2020-06-02;total_deaths;23;2020-05-12;11;2020-06-02;23;2.09
Guinea-Bissau;2020-06-02;total_deaths;17;2020-05-18;4;2020-06-02;8;2
Guyana;2020-06-02;total_deaths;48;2020-04-17;6;2020-06-02;12;2
Haiti;2020-06-02;total_deaths;13;2020-05-23;26;2020-06-02;48;1.85
Honduras;2020-06-02;total_deaths;23;2020-05-13;123;2020-06-02;225;1.83
Hungary;2020-06-02;total_deaths;39;2020-04-27;291;2020-06-02;534;1.84
India;2020-06-02;total_deaths;18;2020-05-18;3163;2020-06-02;5815;1.84
Indonesia;2020-06-02;total_deaths;30;2020-05-06;895;2020-06-02;1663;1.86
Iran;2020-06-02;total_deaths;55;2020-04-11;4357;2020-06-02;7942;1.82
Iraq;2020-06-02;total_deaths;18;2020-05-18;127;2020-06-02;235;1.85
Ireland;2020-06-02;total_deaths;41;2020-04-24;829;2020-06-02;1658;2
Israel;2020-06-02;total_deaths;49;2020-04-17;151;2020-06-02;290;1.92
Italy;2020-06-02;total_deaths;57;2020-04-09;18281;2020-06-02;33530;1.83
Jamaica;2020-06-02;total_deaths;47;2020-04-19;5;2020-06-02;9;1.8
Japan;2020-06-02;total_deaths;34;2020-05-02;492;2020-06-02;900;1.83
Jersey;2020-06-02;total_deaths;44;2020-04-21;14;2020-06-02;30;2.14
Jordan;2020-06-02;total_deaths;61;2020-04-05;5;2020-06-02;9;1.8
Kazakhstan;2020-06-02;total_deaths;42;2020-04-23;22;2020-06-02;44;2
Kenya;2020-06-02;total_deaths;24;2020-05-12;36;2020-06-02;71;1.97
Kosovo;2020-06-02;total_deaths;45;2020-04-20;15;2020-06-02;30;2
Kuwait;2020-06-02;total_deaths;16;2020-05-20;124;2020-06-02;226;1.82
Kyrgyzstan;2020-06-02;total_deaths;32;2020-05-04;11;2020-06-02;20;1.82
Latvia;2020-06-02;total_deaths;38;2020-04-28;13;2020-06-02;24;1.85
Lithuania;2020-06-02;total_deaths;44;2020-04-22;38;2020-06-02;71;1.87
Luxembourg;2020-06-02;total_deaths;55;2020-04-10;54;2020-06-02;110;2.04
Macedonia;2020-06-02;total_deaths;36;2020-04-30;77;2020-06-02;141;1.83
Malawi;2020-06-02;total_deaths;44;2020-04-21;2;2020-06-02;4;2
Malaysia;2020-06-02;total_deaths;59;2020-04-07;63;2020-06-02;115;1.83
Mali;2020-06-02;total_deaths;24;2020-05-12;40;2020-06-02;78;1.95
Malta;2020-06-02;total_deaths;24;2020-05-12;5;2020-06-02;9;1.8
Mauritania;2020-06-02;total_deaths;8;2020-05-28;16;2020-06-02;31;1.94
Mauritius;2020-06-02;total_deaths;64;2020-04-01;5;2020-06-02;10;2
Mexico;2020-06-02;total_deaths;17;2020-05-19;5666;2020-06-02;10637;1.88
Moldova;2020-06-02;total_deaths;26;2020-05-10;169;2020-06-02;307;1.82
Montenegro;2020-06-02;total_deaths;43;2020-04-23;5;2020-06-02;9;1.8
Morocco;2020-06-02;total_deaths;55;2020-04-11;111;2020-06-02;206;1.86
Mozambique;2020-06-02;total_deaths;8;2020-05-27;1;2020-06-02;2;2
Myanmar;2020-06-02;total_deaths;54;2020-04-11;3;2020-06-02;6;2
Nepal;2020-06-02;total_deaths;8;2020-05-27;4;2020-06-02;8;2
Netherlands;2020-06-02;total_deaths;50;2020-04-16;3315;2020-06-02;5967;1.8
New.Zealand;2020-06-02;total_deaths;47;2020-04-19;12;2020-06-02;22;1.83
Niger;2020-06-02;total_deaths;33;2020-05-03;36;2020-06-02;65;1.81
Nigeria;2020-06-02;total_deaths;21;2020-05-15;171;2020-06-02;314;1.84
Northern.Mariana.Islands;2020-06-02;total_deaths;59;2020-04-06;1;2020-06-02;2;2
Norway;2020-06-02;total_deaths;51;2020-04-15;130;2020-06-02;237;1.82
Oman;2020-06-02;total_deaths;14;2020-05-22;32;2020-06-02;59;1.84
Pakistan;2020-06-02;total_deaths;19;2020-05-17;903;2020-06-02;1688;1.87
Panama;2020-06-02;total_deaths;45;2020-04-21;141;2020-06-02;258;1.83
Paraguay;2020-06-02;total_deaths;54;2020-04-12;6;2020-06-02;11;1.83
Peru;2020-06-02;total_deaths;20;2020-05-16;2523;2020-06-02;4634;1.84
Philippines;2020-06-02;total_deaths;38;2020-04-28;530;2020-06-02;966;1.82
Poland;2020-06-02;total_deaths;38;2020-04-28;596;2020-06-02;1092;1.83
Portugal;2020-06-02;total_deaths;44;2020-04-22;785;2020-06-02;1436;1.83
Puerto.Rico;2020-06-02;total_deaths;42;2020-04-23;69;2020-06-02;138;2
Qatar;2020-06-02;total_deaths;12;2020-05-24;23;2020-06-02;43;1.87
Romania;2020-06-02;total_deaths;37;2020-04-29;675;2020-06-02;1279;1.89
Russia;2020-06-02;total_deaths;18;2020-05-18;2722;2020-06-02;5037;1.85
Rwanda;2020-06-02;total_deaths;3;2020-06-01;1;2020-06-02;2;2
San.Marino;2020-06-02;total_deaths;69;2020-03-28;22;2020-06-02;42;1.91
Sao.Tome.and.Principe;2020-06-02;total_deaths;23;2020-05-12;6;2020-06-02;12;2
Saudi.Arabia;2020-06-02;total_deaths;20;2020-05-16;302;2020-06-02;549;1.82
Senegal;2020-06-02;total_deaths;22;2020-05-14;23;2020-06-02;43;1.87
Serbia;2020-06-02;total_deaths;44;2020-04-22;134;2020-06-02;245;1.83
Sierra.Leone;2020-06-02;total_deaths;22;2020-05-13;21;2020-06-02;46;2.19
Singapore;2020-06-02;total_deaths;39;2020-04-26;12;2020-06-02;24;2
Sint.Maarten.(Dutch.part);2020-06-02;total_deaths;57;2020-04-09;8;2020-06-02;15;1.88
Slovakia;2020-06-02;total_deaths;43;2020-04-23;15;2020-06-02;28;1.87
Slovenia;2020-06-02;total_deaths;52;2020-04-14;56;2020-06-02;108;1.93
Somalia;2020-06-02;total_deaths;29;2020-05-06;39;2020-06-02;79;2.03
South.Africa;2020-06-02;total_deaths;13;2020-05-23;407;2020-06-02;755;1.86
South.Korea;2020-06-02;total_deaths;70;2020-03-27;144;2020-06-02;273;1.9
Spain;2020-06-02;total_deaths;56;2020-04-09;15238;2020-06-01;27940;1.83
Sri.Lanka;2020-06-02;total_deaths;59;2020-04-07;6;2020-06-02;11;1.83
Sudan;2020-06-02;total_deaths;10;2020-05-26;170;2020-06-02;307;1.81
Sweden;2020-06-02;total_deaths;37;2020-04-29;2462;2020-06-02;4468;1.81
Switzerland;2020-06-02;total_deaths;52;2020-04-14;900;2020-06-02;1656;1.84
Syria;2020-06-02;total_deaths;14;2020-05-21;3;2020-06-02;6;2
Tajikistan;2020-06-02;total_deaths;22;2020-05-13;23;2020-06-02;47;2.04
Tanzania;2020-06-02;total_deaths;37;2020-04-28;10;2020-06-02;21;2.1
Thailand;2020-06-02;total_deaths;58;2020-04-08;32;2020-06-02;58;1.81
Togo;2020-06-02;total_deaths;37;2020-04-29;7;2020-06-02;13;1.86
Tunisia;2020-06-02;total_deaths;56;2020-04-10;25;2020-06-02;48;1.92
Turkey;2020-06-02;total_deaths;43;2020-04-23;2491;2020-06-02;4585;1.84
Ukraine;2020-06-02;total_deaths;25;2020-05-11;408;2020-06-02;735;1.8
United.Arab.Emirates;2020-06-02;total_deaths;31;2020-05-05;146;2020-06-02;269;1.84
United.Kingdom;2020-06-02;total_deaths;43;2020-04-23;21787;2020-06-02;39369;1.81
United.States;2020-06-02;total_deaths;38;2020-04-28;58355;2020-06-02;106181;1.82
United.States.Virgin.Islands;2020-06-02;total_deaths;39;2020-04-26;3;2020-06-02;6;2
Uruguay;2020-06-02;total_deaths;42;2020-04-24;12;2020-06-02;23;1.92
Uzbekistan;2020-06-02;total_deaths;38;2020-04-28;8;2020-06-02;15;1.88
Venezuela;2020-06-02;total_deaths;11;2020-05-25;10;2020-06-02;18;1.8
World;2020-06-02;total_deaths;40;2020-04-26;209251;2020-06-02;380810;1.82
Yemen;2020-06-02;total_deaths;11;2020-05-25;45;2020-06-02;87;1.93
Zimbabwe;2020-06-02;total_deaths;57;2020-04-08;2;2020-06-02;4;2
