"dia_ano","dias","otimista","casos_estimados","pessimista","x"
110,2020-04-19,147,170,193,182
111,2020-04-20,163,189,215,185
112,2020-04-21,180,208,236,193
113,2020-04-22,195,226,257,207
114,2020-04-23,211,244,277,234
115,2020-04-24,226,261,296,255
116,2020-04-25,239,277,315,287
117,2020-04-26,252,291,330,304
118,2020-04-27,263,304,345,NA
119,2020-04-28,273,316,359,NA
120,2020-04-29,282,326,370,NA
121,2020-04-30,290,335,380,NA
122,2020-05-01,296,343,390,NA
123,2020-05-02,303,350,397,NA
124,2020-05-03,307,355,403,NA
