"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-03-02,36142,4101,20122,24491,15753,103
2020-03-03,38444,4704,21574,26258,16890,125
2020-03-04,40893,5395,23144,28169,18119,159
2020-03-05,43499,6187,24843,30237,19449,233
2020-03-06,46270,7094,26682,32475,20889,338
2020-03-07,49217,8133,28675,34901,22449,433
2020-03-08,52353,9323,30838,37534,24142,554
2020-03-09,55688,10686,33187,40393,25981,754
2020-03-10,59236,12245,35740,43500,27980,1025
2020-03-11,63009,14029,38519,46882,30156,1312
2020-03-12,67023,16068,41546,50567,32525,1663
2020-03-13,71293,18399,44846,54583,35109,2174
2020-03-14,75835,21061,48448,58967,37929,2951
2020-03-15,80666,24099,52382,63755,41009,3774
2020-03-16,85805,27564,56684,68992,44376,4661
2020-03-17,91271,31511,61391,74721,48061,6427
2020-03-18,97085,36005,66545,80994,52096,9415
2020-03-19,103270,41113,72192,87867,56517,14250
2020-03-20,109849,46913,78381,95399,61363,19624
2020-03-21,116847,53489,85168,103660,66676,26747
2020-03-22,124291,60930,92610,112718,72502,35206
2020-03-23,132209,69335,100772,122652,78892,46442
2020-03-24,140632,78808,109720,133543,85897,55231
2020-03-25,149591,89458,119524,145476,93572,69194
2020-03-26,159121,101398,130260,158543,101977,85991
2020-03-27,169257,114743,142000,172832,111168,104686
2020-03-28,180040,129606,154823,188439,121207,124665
2020-03-29,191510,146096,168803,205454,132152,143025
2020-03-30,203710,164314,184012,223966,144058,164620
2020-03-31,216688,184343,200516,244053,156979,189618
2020-04-01,230492,206251,218372,265786,170958,216721
2020-04-02,245175,230076,237626,289221,186031,245540
2020-04-03,260795,255827,258311,314397,202225,277965
2020-04-04,277409,283473,280441,341332,219550,312237
2020-04-05,295081,312942,304012,370021,238003,337635
2020-04-06,313879,344112,328996,400429,257563,368196
2020-04-07,333875,376817,355346,432501,278191,398809
2020-04-08,355145,410842,382994,466152,299836,432132
2020-04-09,377770,445927,411848,501271,322425,466033
2020-04-10,401836,481778,441807,537734,345880,501560
2020-04-11,427435,518071,472753,575400,370106,529951
2020-04-12,454665,554468,504566,614120,395012,557571
2020-04-13,483630,590624,537127,653751,420503,582594
2020-04-14,514440,626205,570322,694153,446491,609516
2020-04-15,547213,660899,604056,735212,472900,639664
2020-04-16,582074,694423,638248,776828,499668,671331
2020-04-17,619155,726536,672846,818938,526754,702164
2020-04-18,658599,757042,707820,861505,554135,735086
2020-04-19,700555,785791,743173,904535,581811,759687
2020-04-20,745185,812684,778934,948060,609808,787752
2020-04-21,792657,837665,815161,992153,638169,825041
2020-04-22,843154,860719,851936,1036913,666959,842629
2020-04-23,896868,881867,889368,1082472,696264,869172
2020-04-24,954004,901161,927582,1128983,726181,890524
2020-04-25,1014779,918675,966727,1176628,756826,939053
2020-04-26,1079426,934500,1006963,1225600,788326,965910
2020-04-27,1148192,948741,1048466,1276114,820818,1010123
2020-04-28,1221338,961509,1091424,1328400,854448,NA
2020-04-29,1299145,972919,1136032,1382693,889371,NA
2020-04-30,1381908,983083,1182496,1439246,925746,NA
2020-05-01,1469943,992115,1231029,1498316,963742,NA
2020-05-02,1563587,1000122,1281854,1560177,1003531,NA
2020-05-03,1663196,1007204,1335200,1625105,1045295,NA
2020-05-04,1769152,1013458,1391305,1693392,1089218,NA
