"dia_ano","dias","otimista","casos_estimados","pessimista","x"
155,2020-06-03,730,752,774,762
156,2020-06-04,761,784,807,790
157,2020-06-05,792,816,840,819
158,2020-06-06,824,849,874,846
159,2020-06-07,856,882,908,879
160,2020-06-08,887,914,941,910
161,2020-06-09,919,947,975,937
162,2020-06-10,950,979,1008,975
163,2020-06-11,982,1012,1042,NA
164,2020-06-12,1012,1043,1074,NA
165,2020-06-13,1043,1075,1107,NA
166,2020-06-14,1073,1105,1137,NA
167,2020-06-15,1103,1136,1169,NA
168,2020-06-16,1131,1165,1199,NA
169,2020-06-17,1159,1194,1229,NA
