"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
153,2020-06-01,10261,10912,11563,10510
154,2020-06-02,10935,11628,12321,11256
155,2020-06-03,11653,12392,13131,12020
156,2020-06-04,12419,13206,13993,12923
157,2020-06-05,13234,14073,14912,14208
158,2020-06-06,14104,14998,15892,15850
159,2020-06-07,15030,15983,16936,16623
160,2020-06-08,16017,17033,18049,16948
161,2020-06-09,17069,18151,19233,NA
162,2020-06-10,18190,19343,20496,NA
163,2020-06-11,19385,20614,21843,NA
164,2020-06-12,20658,21968,23278,NA
165,2020-06-13,22015,23411,24807,NA
166,2020-06-14,23461,24948,26435,NA
167,2020-06-15,25002,26587,28172,NA
