"dia_ano","dias","otimista","casos_estimados","pessimista","x"
198,2020-07-16,837,1008,1179,1043
199,2020-07-17,866,1043,1220,1065
200,2020-07-18,896,1079,1262,1083
201,2020-07-19,927,1116,1305,1100
202,2020-07-20,958,1154,1350,1118
203,2020-07-21,991,1194,1397,1140
204,2020-07-22,1025,1235,1445,1158
205,2020-07-23,1061,1278,1495,1184
206,2020-07-24,1098,1322,1546,1215
207,2020-07-25,1136,1368,1600,1228
208,2020-07-26,1175,1415,1655,1243
209,2020-07-27,1216,1464,1712,NA
210,2020-07-28,1257,1514,1771,NA
211,2020-07-29,1301,1567,1833,NA
212,2020-07-30,1346,1621,1896,NA
213,2020-07-31,1392,1677,1962,NA
214,2020-08-01,1440,1734,2028,NA
215,2020-08-02,1490,1794,2098,NA
216,2020-08-03,1541,1856,2171,NA
217,2020-08-04,1594,1920,2246,NA
218,2020-08-05,1649,1986,2323,NA
