"country","dias","otimista","casos_estimados","pessimista","estimativa_mortes","casos_confirmados","latitude","longitude"
"Singapore",2019-12-30,1,1,1,0,0,"1.352083","103.819836"
"Singapore",2019-12-31,1,1,1,0,0,"1.352083","103.819836"
"Singapore",2020-01-01,1,1,1,0,0,"1.352083","103.819836"
"Singapore",2020-01-02,1,1,1,0,0,"1.352083","103.819836"
"Singapore",2020-01-03,1,1,1,0,0,"1.352083","103.819836"
"Singapore",2020-01-04,1,1,1,0,0,"1.352083","103.819836"
"Singapore",2020-01-05,1,1,1,0,0,"1.352083","103.819836"
"Singapore",2020-01-06,1,1,1,0,0,"1.352083","103.819836"
"Singapore",2020-01-07,1,1,1,0,0,"1.352083","103.819836"
"Singapore",2020-01-08,1,1,1,0,0,"1.352083","103.819836"
"Singapore",2020-01-09,2,2,2,0,0,"1.352083","103.819836"
"Singapore",2020-01-10,2,2,2,0,0,"1.352083","103.819836"
"Singapore",2020-01-11,2,2,2,0,0,"1.352083","103.819836"
"Singapore",2020-01-12,2,2,2,0,0,"1.352083","103.819836"
"Singapore",2020-01-13,2,2,2,0,0,"1.352083","103.819836"
"Singapore",2020-01-14,2,2,2,0,0,"1.352083","103.819836"
"Singapore",2020-01-15,2,3,4,0,0,"1.352083","103.819836"
"Singapore",2020-01-16,2,3,4,0,0,"1.352083","103.819836"
"Singapore",2020-01-17,2,3,4,0,0,"1.352083","103.819836"
"Singapore",2020-01-18,2,3,4,0,0,"1.352083","103.819836"
"Singapore",2020-01-19,2,3,4,0,0,"1.352083","103.819836"
"Singapore",2020-01-20,3,4,5,0,0,"1.352083","103.819836"
"Singapore",2020-01-21,3,4,5,0,0,"1.352083","103.819836"
"Singapore",2020-01-22,3,4,5,0,0,"1.352083","103.819836"
"Singapore",2020-01-23,4,5,6,0,3,"1.352083","103.819836"
"Singapore",2020-01-24,4,5,6,0,3,"1.352083","103.819836"
"Singapore",2020-01-25,5,6,7,0,4,"1.352083","103.819836"
"Singapore",2020-01-26,5,6,7,0,4,"1.352083","103.819836"
"Singapore",2020-01-27,5,6,7,0,5,"1.352083","103.819836"
"Singapore",2020-01-28,6,7,8,0,7,"1.352083","103.819836"
"Singapore",2020-01-29,6,8,10,0,10,"1.352083","103.819836"
"Singapore",2020-01-30,6,8,10,0,13,"1.352083","103.819836"
"Singapore",2020-01-31,7,9,11,0,16,"1.352083","103.819836"
"Singapore",2020-02-01,8,10,12,0,18,"1.352083","103.819836"
"Singapore",2020-02-02,8,10,12,0,18,"1.352083","103.819836"
"Singapore",2020-02-03,9,11,13,0,18,"1.352083","103.819836"
"Singapore",2020-02-04,10,12,14,0,24,"1.352083","103.819836"
"Singapore",2020-02-05,10,13,16,0,28,"1.352083","103.819836"
"Singapore",2020-02-06,11,14,17,0,30,"1.352083","103.819836"
"Singapore",2020-02-07,12,15,18,0,33,"1.352083","103.819836"
"Singapore",2020-02-08,13,16,19,0,40,"1.352083","103.819836"
"Singapore",2020-02-09,14,18,22,0,43,"1.352083","103.819836"
"Singapore",2020-02-10,15,19,23,0,45,"1.352083","103.819836"
"Singapore",2020-02-11,17,21,25,0,47,"1.352083","103.819836"
"Singapore",2020-02-12,18,22,26,0,50,"1.352083","103.819836"
"Singapore",2020-02-13,19,24,29,0,58,"1.352083","103.819836"
"Singapore",2020-02-14,21,26,31,0,67,"1.352083","103.819836"
"Singapore",2020-02-15,22,28,34,0,72,"1.352083","103.819836"
"Singapore",2020-02-16,25,31,37,0,75,"1.352083","103.819836"
"Singapore",2020-02-17,26,33,40,0,77,"1.352083","103.819836"
"Singapore",2020-02-18,29,36,43,0,81,"1.352083","103.819836"
"Singapore",2020-02-19,31,39,47,0,84,"1.352083","103.819836"
"Singapore",2020-02-20,34,42,50,0,85,"1.352083","103.819836"
"Singapore",2020-02-21,36,45,54,0,86,"1.352083","103.819836"
"Singapore",2020-02-22,39,49,59,0,89,"1.352083","103.819836"
"Singapore",2020-02-23,42,53,64,0,89,"1.352083","103.819836"
"Singapore",2020-02-24,46,57,68,0,90,"1.352083","103.819836"
"Singapore",2020-02-25,49,61,73,0,91,"1.352083","103.819836"
"Singapore",2020-02-26,53,66,79,0,93,"1.352083","103.819836"
"Singapore",2020-02-27,58,72,86,0,96,"1.352083","103.819836"
"Singapore",2020-02-28,62,78,94,0,98,"1.352083","103.819836"
"Singapore",2020-02-29,67,84,101,0,102,"1.352083","103.819836"
"Singapore",2020-03-01,73,91,109,0,106,"1.352083","103.819836"
"Singapore",2020-03-02,78,98,118,0,108,"1.352083","103.819836"
"Singapore",2020-03-03,85,106,127,0,110,"1.352083","103.819836"
"Singapore",2020-03-04,91,114,137,0,112,"1.352083","103.819836"
"Singapore",2020-03-05,99,124,149,0,117,"1.352083","103.819836"
"Singapore",2020-03-06,107,134,161,0,130,"1.352083","103.819836"
"Singapore",2020-03-07,115,144,173,0,138,"1.352083","103.819836"
"Singapore",2020-03-08,125,156,187,0,150,"1.352083","103.819836"
"Singapore",2020-03-09,135,169,203,0,160,"1.352083","103.819836"
"Singapore",2020-03-10,146,182,218,0,166,"1.352083","103.819836"
"Singapore",2020-03-11,157,197,237,0,178,"1.352083","103.819836"
"Singapore",2020-03-12,170,213,256,1,187,"1.352083","103.819836"
"Singapore",2020-03-13,184,230,276,1,200,"1.352083","103.819836"
"Singapore",2020-03-14,199,249,299,1,214,"1.352083","103.819836"
"Singapore",2020-03-15,215,269,323,1,226,"1.352083","103.819836"
"Singapore",2020-03-16,232,290,348,1,243,"1.352083","103.819836"
"Singapore",2020-03-17,251,314,377,1,266,"1.352083","103.819836"
"Singapore",2020-03-18,271,339,407,1,313,"1.352083","103.819836"
"Singapore",2020-03-19,293,367,441,1,345,"1.352083","103.819836"
"Singapore",2020-03-20,317,396,475,1,385,"1.352083","103.819836"
