"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-07-15,391034,393862,392448,437728,347168,393176
2020-07-16,402192,400773,401482,447805,355159,402048
2020-07-17,413668,407599,410634,458013,363255,407415
2020-07-18,425472,414335,419904,468352,371456,412027
2020-07-19,437613,420975,429294,478826,379762,415049
2020-07-20,450100,427514,438807,489436,388178,416434
2020-07-21,462943,433948,448446,500187,396705,422669
2020-07-22,476153,440271,458212,511080,405344,439446
2020-07-23,489740,446481,468110,522120,414100,452007
2020-07-24,503714,452574,478144,533312,422976,463218
2020-07-25,518088,458546,488317,544659,431975,479481
2020-07-26,532871,464395,498633,556165,441101,NA
2020-07-27,548076,470118,509097,567836,450358,NA
2020-07-28,563715,475714,519714,579678,459750,NA
2020-07-29,579801,481181,530491,591699,469283,NA
2020-07-30,596345,486517,541431,603901,478961,NA
2020-07-31,613362,491721,552542,616294,488790,NA
2020-08-01,630864,496793,563828,628882,498774,NA
2020-08-02,648865,501733,575299,641677,508921,NA
2020-08-03,667380,506540,586960,654683,519237,NA
2020-08-04,686423,511215,598819,667910,529728,NA
