"dia_ano","dias","otimista","casos_estimados","pessimista","x"
191,2020-07-09,191,242,293,240
192,2020-07-10,197,250,303,245
193,2020-07-11,203,258,313,251
194,2020-07-12,210,266,322,255
195,2020-07-13,216,274,332,259
196,2020-07-14,223,283,343,267
197,2020-07-15,229,291,353,271
198,2020-07-16,237,301,365,278
199,2020-07-17,244,310,376,283
200,2020-07-18,252,320,388,288
201,2020-07-19,260,330,400,294
202,2020-07-20,268,340,412,NA
203,2020-07-21,276,351,426,NA
204,2020-07-22,285,362,439,NA
205,2020-07-23,294,373,452,NA
206,2020-07-24,303,385,467,NA
207,2020-07-25,313,397,481,NA
208,2020-07-26,322,409,496,NA
209,2020-07-27,332,422,512,NA
210,2020-07-28,343,435,527,NA
211,2020-07-29,354,449,544,NA
