"dia_ano","dias","otimista","casos_estimados","pessimista","x"
174,2020-06-22,694,770,846,784
175,2020-06-23,719,798,877,807
176,2020-06-24,747,828,909,828
177,2020-06-25,774,858,942,842
178,2020-06-26,802,889,976,864
179,2020-06-27,831,922,1013,896
180,2020-06-28,862,956,1050,911
181,2020-06-29,893,991,1089,931
182,2020-06-30,926,1027,1128,977
183,2020-07-01,960,1065,1170,1002
184,2020-07-02,995,1104,1213,1044
185,2020-07-03,1031,1144,1257,NA
186,2020-07-04,1069,1186,1303,NA
187,2020-07-05,1109,1230,1351,NA
188,2020-07-06,1150,1275,1400,NA
189,2020-07-07,1191,1321,1451,NA
190,2020-07-08,1235,1370,1505,NA
191,2020-07-09,1280,1420,1560,NA
192,2020-07-10,1327,1472,1617,NA
193,2020-07-11,1376,1526,1676,NA
194,2020-07-12,1426,1582,1738,NA
